Key,EN,ZH
TROUPE_LEADER_GREYMOOR_REPEAT,We will camp here in these grey lands until more fleas find their way to the caravan. Please lend your aid to any of our fellows you find lost out on the roads!,我们将在这些灰色土地上扎营，直到更多的跳蚤进入大篷车。请向您发现在道路上丢失的任何同伴提供帮助！
TROUPE_LEADER_ACCEPT_QUEST_OUTRO,"&lt;hpage&gt;I am travelling these lands for my own reasons, Fleamaster. However, if I happen upon any fleas on my travels, I will aid them as best I can.&lt;page&gt;Oh, oh I could ask for nothing more! They must all be hiding or stuck in dangerous places, but if you rouse them they are sure to find their way here to us.&lt;page&gt;May the kingdom bless your travels and keep you safe, stranger! You are welcome to rest here with us whenever the roads bring you back!",＆lt; hpage＆gt;我出于自己的原因，正在旅行这些土地，fleamaster。但是，如果我在旅​​行中发生任何跳蚤，我会尽我所能。他们都必须躲藏在危险的地方，但是如果您唤醒他们，他们一定会在这里找到他们的路。每当道路带回您时，欢迎您与我们一起休息！
TROUPE_LEADER_GREYMOOR_MEET_TRAVELED,"The journey here was long, but we didn&#8217;t lose a single flea! I&#8217;m told it&#8217;s good luck to bring a guest along when travelling, so we must have you to thank!&lt;page&gt;I trust the trip was agreeable for you. A pleasure perhaps? Nestled in with our dear little ones...&lt;hpage&gt;They certainly make for energetic travel companions. I&#8217;ve not often had opportunity to socialise with such spirited sorts.&lt;page&gt;Splendid! And now, you must go and see Grishkin, sitting there by the bubbling cauldron. After long travel, we drink to revive our spirits!",这里的旅程很长，但是我们没有失去一场跳蚤！我告诉它，我很高兴在旅行时带客人，所以我们必须感谢您！也许很高兴？与我们亲爱的小孩子们息息相关...我经常没有机会与如此充满活力的人进行社交。现在，您必须去看看格里希金（Grishkin），坐在那里的锅里。长途旅行后，我们喝酒以恢复精神！
TROUPE_MEMBER_SHORT_BREW_FULL,"Miss Hornet, your bottle is full of Flea Brew. You know what such means! You must have drink! Har har!&lt;page&gt;When you have finish drinking, return and we will fill flask again! I&#8217;m is always brewing!",大黄蜂小姐，你的瓶子里装满了跳蚤酿造。你知道这意味着什么！你一定要喝酒！har har！我总是在酿造！
TROUPE_MEMBER_SHORT_REPEAT,"My fellows give much worry for the other fleas, but I&#8217;m not give at all. They will find their way to us, and if not, who keep count of them anyway? Har har!",我的研究员给其他跳蚤带来了很大的担忧，但我根本不给我。他们会找到通往我们的道路，如果没有，谁仍然要算是他们？哈哈！
TROUPE_LEADER_JUDGE_REWARD,"Ahh, and before the road steals you away from us again, allow me to offer you a humble gift!&lt;page&gt;One of the little ones found a pale artefact while digging about in the sands. A spiny, cold sort of thing.&lt;page&gt;I see no use in it for we fleas, so of course we are all too pleased, eager even, to bestow it upon our dear friend!",啊，在道路再次偷走了您之前，请允许我为您提供谦虚的礼物！我认为我们的跳蚤没有用，＆lt; pag; page＆gt;当然，我们都非常高兴，渴望将其授予我们亲爱的朋友！
TROUPE_LEADER_DELIVERY_FLEATOPIA_POST,"For your hard efforts and eternal friendship, please accept these meagre rosaries as reward.&lt;page&gt;Think of we fleas when you find chance to trade them!",为了您的努力和永恒的友谊，请接受这些微薄的念珠作为奖励。
CARAVAN_LECH_TALK_ACT3,"Dear one, my lone light amongst the darkness! Will you bathe in Kratt&#8217;s spa-carriage and let the warm waters wash away your worries?",亲爱的，我在黑暗中孤独！您会在Kratt的水疗中心沐浴，让温暖的水清除您的烦恼吗？
CARAVAN_LECH_SPA_ACCEPT_2,"Please, my dear, step inside! I will stand guard here while you bathe... Right on this very spot!",亲爱的，拜托，走进来！当您洗澡时，我会在这里保持警惕...就在这个地方！
TROUPE_MEMBER_TALL_MEET_GREYMOOR,"Dodeshna. Want for shelter from the thick, grey air? Is heavy, and wet. I&#8217;m worry for the little flea&#8217;s health in this land.&lt;page&gt;And they make play in the filthy water. I say them stop, but they just laugh and splash on me. They are lack respect!&lt;hpage&gt;Most bugs instinctively obey those with strength and will. Speak with authority, or your commands may go unheeded.&lt;page&gt;Ugh... really, is Fleamaster&#8217;s job to teach the fleas such. I will just have rest here until is time to move on.",Dodeshna。想要避开厚的灰色空气吗？很重，潮湿。我担心在这片土地上的小跳蚤的健康状况。我说他们停下来，但他们只是笑着溅到我身上。他们缺乏尊重！掌握权威，否则您的命令可能会毫无问题。我将在这里休息，直到该继续前进为止。
FG_DODGE_DECLINE,"Away then, bug. Await challenger, shall I.",然后离开，错误。等待挑战者。
FG_BOUNCE_COMPLETED,"Vikna! Our little game has ended. But I trust, after a short rest, you will play with us again?",维克纳！我们的小游戏已经结束。但是我相信，经过短暂的休息，您会再次与我们一起玩吗？
FESTIVAL_BOARD_TITLE_JUGGLE,Juggle,杂耍
TROUPE_LEADER_ACCEPT_QUEST1,"Ahh! Do I understand you rightly, stranger? You will help gather the lonely fleas to our caravan? Truly?",啊！陌生人，我正确理解你吗？您将帮助将孤独的跳蚤收集到我们的大篷车上吗？真的？
TROUPE_LEADER_MEET_FLEATOPIA,"Miss Hornet! Our saviour! How dearly we had hoped you would visit.&lt;page&gt;And just look! This beautiful spot you&#8217;ve gifted us, safe apart from the dark and death of the lands beside. A place for fleas to grow smart and strong.&lt;page&gt;Here we shall see our travels end, for in Pharloom there could be no finer place to settle.&lt;hpage&gt;I am glad the location suits, Fleamaster. It is a calming thing to know these many fleas may survive. Most bugs of Pharloom seem destined for far bleaker fates.&lt;page&gt;Indeed! A hopeful future awaits! And only because of yourself and your efforts. To commemorate our arrival, it would be my pleasure to perform a small service for you.&lt;page&gt;
I have been learning to sew, and the little fleas have been gathering materials for me. I thought I could add an extra pocket to your tool pouch, to make your travels just a little easier.&lt;page&gt;
A trifling favour, much less than you deserve, but still I hope it meets to your satisfaction!","大黄蜂小姐！我们的救主！我们希望您能参观。这个美丽的地方，您＆＃8217;除了旁边的土地的黑暗和死亡之外，安全的地方。跳蚤变得聪明而强壮的地方。知道这许多跳蚤可能会生存是一件平静的事情。小子的大多数虫子似乎都注定要出现遥不可及的命运。充满希望的未来正在等待！只是因为你自己和你的努力。为了纪念我们的到来，我很高兴为您提供一项小型服务。
我一直在学习缝制，小跳蚤一直在为我收集材料。我认为我可以在您的工具袋中增加一个额外的口袋，以使您的旅行变得更加容易。＆lt; page＆gt;
一个琐碎的青睐，比您应得的要少得多，但我仍然希望它能满足您的满意！"
TROUPE_LEADER_GAMES_INTRO_REFUSE,"&lt;hpage&gt;I know not what you plan, Fleamaster, and at this time I cannot participate.&lt;page&gt;Ahhhh. Ahhhhhhh! Wretches, wretches, all of us! How can we begin without you, dear friend?",＆lt; hpage＆gt;我不知道您的计划，Fleamaster，目前我无法参加。啊！我们所有人都可怜，可怜！亲爱的朋友，我们怎么能开始没有你？
FESTIVAL_OUTRO_SCENE,"Gathered here we are, to honour the grand champion of this very final of all festivals!&lt;page&gt;Now, Miss Hornet! Strike the great effigy with all your might!",聚集在这里，我们是为了纪念所有节日中这个决赛的盛大冠军！竭尽全力击中伟大的雕像！
TROUPE_MEMBER_SHORT_REPEAT_FLEATOPIA,The little fleas like this place most of all. They are as much happy as I ever hear them!,像这个地方一样的小跳蚤。他们和我听到的那样快乐！
TROUPE_LEADER_ALLRESCUED_INTRO_FULL_EARLY,"Oh dear friend, Miss Hornet, look at our marvellous troupe! Their numbers full. Their spirits bright. All thanks to your heroic efforts!",哦，亲爱的朋友，大黄蜂小姐，看看我们的奇妙剧团！他们的数字满了。他们的精神光明。感谢您的英勇努力！
FG_BOUNCE_CHOICE,Compete in Flea Bounce?,参加跳蚤反弹？
TROUPE_LEADER_MEET_JUDGE_TRAVELED,"Another journey complete! And a new, high spot for our rest, upon the doorstep of that mighty Citadel, no less!&lt;hpage&gt;It is fortunate that all of your companions survived the trek, Fleamaster. The howling rise beside, and the tangled wood before it, have both claimed the lives of countless bugs.&lt;page&gt;Indeed! A perilous ascent! Maybe it was your company that brought us luck, Miss Hornet? It surely put us fleas at ease to have you and your weapon riding close.",另一个旅程完整！在那个强大的城堡的门口，我们休息的新景点是一个新的，不少！旁边的how叫升起了缠结的木材，都夺走了无数虫子的生命。危险的上升！也许是您的公司给我们带来了运气，大黄蜂小姐？肯定会让我们轻松地跳蚤，让您和您的武器靠近。
TROUPE_LEADER_ALLRESCUED_INTRO_ALT,"Oh and look, Miss Hornet, look at how many lost fleas have come! It seems even the last few stragglers are now with us.",哦，看，大黄蜂小姐，看看有多少流氓来了！似乎甚至最后几个散言现在与我们同在。
TROUPE_LEADER_MEET_1,"Ah! Aha! A native of these fiery lowlands approaches! Have no fear, my friend, we fleas are but humble travellers!&lt;hpage&gt;Well met sir, though like you I am not of these lands. I am merely journeying through.&lt;page&gt;Oh. Oho! A kindred spirit! It&#8217;s good luck for wanderers to meet on an unfamiliar path.",啊!啊！这些火热的低地接近的人！不要害怕，我的朋友，我们的跳蚤只是谦虚的旅行者！我只是在浏览。＆lt; page＆gt;哦。哦！亲切的精神！这是流浪者在陌生的道路上见面的好运。
CARAVAN_LECH_TALK,"Dodeshna, dear one, dodeshna! Heh heh! Have you returned to use Kratt&#8217;s luxurious spa-carriage? I&#8217;ve kept it roastily warm for you...",Dodeshna，亲爱的一个，Dodeshna！呵呵！您是否返回使用Kratt？我＆＃8217; ve让它为您烘烤温暖...
FG_JUGGLE_COMPLETED_HIGHSCORE,"Vikna! The game is now ended, and the Flea Juggle champion has set an even higher score! Tremble in awe, dear fleas, at the might of our dear Miss Hornet!",维克纳！现在比赛结束了，跳蚤杂耍冠军的得分甚至更高！亲爱的大黄蜂小姐的力量，亲爱的跳蚤敬畏，亲爱的跳蚤！
TROUPE_LEADER_INCOMPLETE_QUEST1,"There are many lost and lonely fleas still scattered across this kingdom. If only some more of them joined us, the caravan could continue its journey.&lt;page&gt;You&#8217;ll find the little dears in all sorts of strange places, for they love to peek and pry and play, but if you rouse them they are sure to find their way here!",这个王国仍然散布着许多迷失和孤独的跳蚤。如果只有更多的人加入我们，大篷车可以继续旅途。
TROUPE_MEMBER_TALL_FLEATOPIA_REPEAT_ACT3,"Those great rumbles from beneath, they are have sound similar to giant beast. Such beast is much sorrowful though, I am think.&lt;page&gt;Fleas and monsters alike have their troubles...",那些来自下面的隆隆声，听起来与巨型野兽相似。我认为，这种野兽很悲伤。
HORNET_FLEA_LAKE_FOUND,&lt;hpage&gt;The Fleamaster and his caravan sought for caves offering space and safety. This calm lake and shore may prove suitable.,＆lt; hpage＆gt; fleamaster和他的大篷车寻求提供空间和安全的洞穴。这个平静的湖泊和海岸可能被证明是合适的。
TROUPE_LEADER_JUDGE_READYTOLEAVE,"Oh, Miss Hornet! Wonder at how large our caravan has grown! So bold and boisterous! This gilded chamber can barely contain us all!&lt;page&gt;The many fleas are itching to journey once more, to find a space to stretch their wings. But from here, as their leader, I am hesitant to order us so swiftly away.&lt;page&gt;These heights hold too much danger to set forth without a safe goal held clear in mind.&lt;page&gt;What of you, Miss Hornet? Your tasks carry you throughout this kingdom. Have you ever encountered a place appropriate?",哦，大黄蜂小姐！想知道我们的大篷车长大了！如此大胆而狂热！这个镀金的室几乎无法包含我们所有人！但是从这里开始，作为他们的领导者，我犹豫不决地命令我们如此迅速地命令。您的任务带给您整个王国。您是否遇到过适当的地方？
TROUPE_LEADER_REPEAT_GENERIC,"We will camp here a time before moving onward. These moments of safety and calm must be treasured, rare as they are.",我们将在这里扎营，然后再继续前进。这些安全和平静的时刻必须珍惜，很少见。
TROUPE_LEADER_ALLRESCUED_INTRO,"Oh my dear friend, Miss Hornet, look now at how many of the lost fleas have come! It seems even the last few stragglers are now with us.",哦，我亲爱的朋友，大黄蜂小姐，现在看看有多少丢失的跳蚤来了！似乎甚至最后几个散言现在与我们同在。
TROUPE_LEADER_MEET_2,"And now that we have met, know that I am Fleamaster Mooshka, leader of this caravan!&lt;page&gt;Our own journey has barely begun, but you are most welcome to tarry here a while, stranger. Where ways are dark and winding, good bugs must stay close together!",现在我们已经遇到了，知道我是这家旅行车的领导人的Fleamaster Mooshka！在黑暗和蜿蜒的地方，好的虫子必须保持在一起！
TROUPE_MEMBER_SHORT_MEET_JUDGE,"The bellowing sandy land was full of much danger. We was almost lost poor Varga to hungry worms as we travel up!&lt;page&gt;Sadly, he is finding way here after all. Har! Is only jest. Grishkin and Varga is great friends, just like all fleas is being.",吼叫的沙质土地充满了危险。当我们上去旅行时，我们几乎失去了饥饿的蠕虫！！！只是开玩笑。就像所有跳蚤一样，格里希金（Grishkin）和瓦尔加（Varga）是好朋友。
BREW_REFILL_PROMPT,Refill Flea Brew?,补充跳蚤酿造？
TROUPE_HUNTER_ALL_FLEAS_FOUND,"You have brought them all, bug not flea. My work is done! No more searching needed. Ours is a caravan full!&lt;page&gt;Now my duty must change. To watch. To protect. This new task I am looking much to liking.",您已经带来了所有人，而不是跳蚤。我的工作完成了！无需搜索。现在，我们的责任必须改变。观看。保护。我非常喜欢这项新任务。
TROUPE_MEMBER_TALL_RETURN,"Is warm here, you agree? Is very... what is say, cosy?&lt;page&gt;The Fleamaster though, is always want to move on. We will be drag away somewhere much worse soon, I think.",在这里温暖，你同意吗？是非常……舒适的说法是什么？我认为，我们很快就会被拖走更糟的地方。
CARAVAN_LECH_SPA_DECLINE,"Oh... what a shame. Heh heh! I think you&#8217;d find the waters inside delectably soothing, if you&#8217;d only reconsider!",哦...真可惜。呵呵！我认为您＆＃8217;如果您只重新考虑！
TROUPE_LEADER_DELIVERY_FLEATOPIA,"&lt;hpage&gt;Fleamaster, I bring a delivery, supplies from the couriers of Bellhart to aid your settlement.&lt;page&gt;Such dedication you continue to show us, Miss Hornet!&lt;page&gt;While we may seem safe out here at range from danger, we cannot go far to forage, and the many fleas need much nurture!&lt;page&gt;Food and provisions, such as you bring, are crucial in these desperate times.",＆lt; hpage＆gt; fleamaster，我带来了送货，贝哈特快递员的供应来帮助您解决。在这些绝望的时期至关重要。
FG_DODGE_INTRO_REPEAT,"This trial is Flea Dodge. Stay upon platforms, avoid attacks. Longer stay gives bigger score.",该试验是跳蚤道奇。留在平台上，避免攻击。更长的停留时间更大。
TROUPE_MEMBER_SHORT_MEET,"Dodeshna, dodeshna! I am saying, welcome to our caravan, stranger!&lt;page&gt;You are a very funny, very strange flea, isn&#8217;t it? No fur at all, and your wings fall off!&lt;page&gt;Har, har har har! Is just jest, of course. Us fleas famous for giving jokes!",Dodeshna，Dodeshna！我是说，欢迎来到我们的大篷车，陌生人！根本没有皮毛，您的翅膀掉下来了！当然只是开玩笑。美国跳蚤以开玩笑而闻名！
TROUPE_MEMBER_SHORT_RETURN,"Some beasts here, I see them eat through the bony ground. Is very smart! Bone is everywhere much abundant! If only I had such stomach, har har!",这里有一些野兽，我看到他们在骨地面上吃饭。很聪明！骨头到处都很丰富！如果我有这么肚子，哈哈！
TROUPE_MEMBER_SHORT_REPEAT_FESTIVAL,"Drink to full, Miss Hornet! Why waste? Be merry with us fleas before it all ends!",喝酒，大黄蜂小姐！为什么要浪费？与我们的跳蚤一起快乐，然后才能结束！
FG_DODGE_COMPLETED_HIGHSCORE,"Vikna. The trial has ended and you have bested your old score. Rishkiz, champion!",维克纳。试验已经结束，您已经击败了旧得分。Rishkiz，冠军！
TROUPE_LEADER_OFFER_QUEST1_REPEAT,"Normally I would never burden a visitor with the caravan&#8217;s worries. But! Isn&#8217;t it the custom of this kingdom to share your deepest wishes with strangers?&lt;page&gt;Well, my wish is for the poor lost fleas of these lands to find their way to our caravan! Stranger, could you not help us?",通常，我永远不会给游客带来大篷车的担忧。但！不是这个王国的习俗与陌生人分享您最深切的愿望吗？陌生人，你不能帮我们吗？
TROUPE_LEADER_JUDGE_CANLEAVE,"&lt;hpage&gt;Fleamaster, if your troupe is still prepared to travel, I have discovered a cave beyond the Citadel, at the edge of some ancient aqueducts. That place may well suit your needs for safety.&lt;hpage&gt;The trek would be long, but once reached you will find a sandy shore, free of predators, beside a wide clear lake. It is as peaceful a place as I&#8217;ve seen throughout these fraught lands.&lt;page&gt;That&#8217;s it! It must be! Our destination has at last been set. Our journey can continue!&lt;page&gt;True friend of fleas you are, Miss Hornet. That place shall welcome us, no doubt. Will you be joining for this new journey?",＆lt; hpage＆gt; fleamaster，如果您的剧团仍准备旅行，我在一些古老的渡槽的边缘发现了一个山洞。这个地方很可能适合您对安全的需求。这是一个和平的地方，就像我在这些杂乱无章的土地上看到的那样。一定是！我们的目的地终于设置了。大黄蜂小姐，我们的旅程可以继续！毫无疑问，那个地方将欢迎我们。您会加入这一新旅程吗？
CARAVAN_LECH_SPA_INTIMIDATED_ACT3,"My treasured guest... what need have I of rosaries, now that all is ending? Please, use my spa-carriage, free of charge! Dear Kratt is only too happy to provide!",我珍贵的客人...现在一切都结束了，我的念珠需要什么？请免费使用我的水疗中心！亲爱的克拉特（Kratt）很高兴提供！
TROUPE_LEADER_REPEAT_FLEATOPIA,"So many lost fleas have made it here... Truly, I&#8217;d never dared to hope we could gather such a grand company!&lt;page&gt;But still there may be more out there in this wide world... What a wonder it would be if they too found their way to our fresh paradise!",这么多失落的跳蚤在这里做到了……确实，我从不敢于希望我们能收集一家大公司！
CARAVAN_LECH_WOUNDED_TALK,"Auugghhh... the pain! Such fury, over a mistake! Poor little Kratt did not mean to steal a look!&lt;page&gt;This old carriage needs constant care. I was only doing repairs! I had no intent to intrude! And I barely saw a thing!&lt;hpage&gt;Lie no more to me, flea, and be grateful you still live. Know that if you peer again, you will die.&lt;page&gt;Of course! Kratt would never! Let&#8217;s consider the matter forgotten, and you shall forever be my treasured guest!",auugghhh ...痛苦！如此愤怒，因一个错误！可怜的小克拉特并不意味着要偷眼！我只是在进行维修！我无意入侵！我几乎看不到一件东西！知道，如果您再次凝视，您将死。克拉特永远不会！让我们考虑遗忘的事情，您将永远成为我珍贵的客人！
TROUPE_MEMBER_SHORT_MEET_BREW,"Dodeshna! Miss Hornet, is it? Welcome to our new camp! The travelling is done, and so we drink! &lt;page&gt;Is no better way to revive spirit than to drink the famous Flea Brew! I&#8217;m have just finished a batch, bubbling and warm!&lt;page&gt;You are friend, finder of lost, little fleas, hmm? Here, take bottle of Flea Brew with you! Will keep you warm while you travel.&lt;page&gt;I am always brewing here, so have no fear to drink plenty, and return whenever you are wanting more!",Dodeshna！大黄蜂小姐，是吗？欢迎来到我们的新营！旅行完成了，所以我们喝了！＆lt; page＆gt;没有比喝著名的跳蚤啤酒更好的恢复精神的方法！我刚刚完成了一批，冒泡和温暖！在这里，随身携带一瓶跳蚤酿造！旅行时会让您保持温暖。
TROUPLE_HUNTER_MEET_COMPLETE_ACT3,"You remain, bug not flea? If service is you here seeking, none is left for me to provide. All fleas are here, collected close.&lt;page&gt;Much better it is now for fleas to be together, ready to face whatever end will come.",您仍然存在，虫子不是跳蚤吗？如果您在这里寻求服务，则没有任何东西可以提供。所有的跳蚤都在这里，收集了。
TROUPE_HUNTER_MEET_NOMAP,"&lt;hpage&gt;Fair greetings again, large flea. Of your many companions, I had little worry you would survive to find this caravan.&lt;hpage&gt;Would you tell me now of the task that saw you so apart from your fellows, and so fearsome in form?&lt;page&gt;Grrr....Mine is to track, by trail and smell and senses sharp. Find our friend fleas, our young most of most, to bring them together and grow them strong.&lt;hpage&gt;If you have sensed the locations of other lost fleas, would you share them with me? I may be able to send them safe to the caravan.&lt;page&gt;The locations! For price they could be shared, but you hold no map to mark! If learnings are wanted, a map must be owned. Until then, we have no trade to make.",＆lt; hpage＆gt;再次出现大型跳蚤。在您的许多同伴中，我几乎不用担心您会发现这辆大篷车。找到我们最年轻的朋友跳蚤将它们融合在一起，并使它们结合在一起。我也许可以将它们安全地发送到大篷车。出于价格，它们可以共享，但是您没有地图可以标记！如果需要学习，则必须拥有地图。在此之前，我们没有交易。
FG_DODGE_INTRO_FIRST,Bug. World is ending. Nothing left but to test ourselves.&lt;page&gt;This trial is Flea Dodge. Stay upon the platforms. Avoid attacks. Longer stay gives bigger score.&lt;page&gt;To score most is to become champion. This is only thing left to strive for.,漏洞。世界正在结束。除了测试自己之外，别无他物。留在平台上。避免攻击。更长的住宿可以得分更高。这是唯一要努力的事情。
FG_DODGE_INTRO_CHAMP,"Bug, you are champion of Flea Dodge, but trial is still open to you. Can you defeat your own score?",bug，您是跳蚤道奇的拥护者，但审判仍然对您开放。你能打败自己的分数吗？
TROUPE_HUNTER_ACT3_MEET,"So bug not flea, you return. World is ruined. Final end comes soon, says Fleamaster.&lt;hpage&gt;This land is gravely wounded, but death need not follow. It is now my task to free this kingdom from its dark fall.&lt;page&gt;Grrr... such words are just fancy. Nothing left now, except to protect what little we have.",所以虫子不跳蚤，你返回。世界被毁了。Fleamaster说，最终结束即将到来。现在，我的任务是将这个王国从黑暗的秋天释放出来。现在什么都没有，除了保护我们几乎没有的东西。
FG_JUGGLE_INTRO_REPEAT,"Come, you revellers! Try the Flea Juggle game! Keep striking fleas upwards. Keep them airborne for as long as possible!",来吧，你是狂欢者！尝试跳蚤杂耍游戏！保持醒目的跳蚤向上。尽可能长时间保持空降！
TROUPE_LEADER_JUDGE_CANLEAVE_FIRST,"&lt;hpage&gt;I have seen a place, Fleamaster, a cave beyond the Citadel, at the edge of some ancient ducts. That place may well suit your needs for safety.&lt;hpage&gt;The trek would be long, but once reached you will find a sandy shore, free of predators, beside a wide clear lake. It is as peaceful a place as I&#8217;ve seen throughout these fraught lands.&lt;page&gt;That&#8217;s it! It must be! Our destination has been set. Our journey can continue!&lt;page&gt;True friend of fleas you are, Miss Hornet. That place shall welcome us, no doubt. Will you be joining the caravan on this journey?",＆lt; hpage＆gt;我在某些古老的管道的边缘看到了一个地方，fleamaster，fleamaster，一个山洞。这个地方很可能适合您对安全的需求。这是一个和平的地方，就像我在这些杂乱无章的土地上看到的那样。一定是！我们的目的地已经设置了。大黄蜂小姐，我们的旅程可以继续！毫无疑问，那个地方将欢迎我们。您会在这次旅程中加入商队吗？
TROUPE_HUNTER_ALL_FLEAS_FOUND_ACT3,"All are here now, bug not flea. For your seeking, ours is a caravan full.&lt;page&gt;Much better it is now for fleas to be together, ready to face whatever end will come.",现在所有人都在这里，虫子不是跳蚤。对于您的寻求，我们的车是一辆大篷车。
CARAVAN_LECH_SAVED,"Ooh, heh heh heh! What a turn, for dear Kratt to be strung up in such a dank little cave!&lt;hpage&gt;Cursed threads stretch throughout this land, set to ensnare the unwary. You seem no worse for it now, at least.&lt;hpage&gt;That metal carriage... It is yours, I assume?&lt;page&gt;Ooh, yes, yes! I&#8217;m setting out to join the nearest flea caravan, aren&#8217;t I? Safety in numbers, yes? I&#8217;ve had more than enough of venturing alone.&lt;page&gt;And you... I trust I will see you there? My carriage hides a special secret I&#8217;d gladly share with you when next we meet! Heh heh!",哦，呵呵呵呵！这是一个转弯，亲爱的克拉特在如此潮湿的小洞穴中被串起！至少，您似乎并不更糟。I＆＃8217; M开始加入最近的跳蚤旅行车，Aren＆＃8217; t i？数字安全，是吗？我有足够多的人独自冒险。我的马车掩盖了一个特殊的秘密I＆＃8217;下次我们见面时很高兴与您分享！呵呵！
