Key,EN,ZH
NAME_CROWMAN,Tallcraw,高囊虫
DESC_CORAL_BIG_JELLYFISH,"Large, gelatinous drifter. Chases away threats by hurling its bulk around.",巨大的凝胶状漂浮生物。利用自己身体冲撞，驱赶威胁。
NAME_PILGRIM_STOMPER_SONG,Choir Elder,圣咏长老
DESC_BONE_FLYER,Aggressive fly of Pharloom&#8217;s lowlands. Rams prey with its hardbone mask.,纺络低地区域的暴脾气飞蝇，善于使用骨质头甲冲撞猎物。
DESC_PINSTRESS_BOSS,"Blade maiden of a once renown warrior sect, survived long beyond the rest of her order.",纺络曾出现过一个赫赫有名的勇士宗派，而这位女针客就是其最后的幸存者。
NAME_WEAVER_SERVITOR,Servitor Ignim,仆从伊格尼姆
DESC_GRASSHOPPER_FLY,"Blindingly fast, winged warrior able to launch pointed pinions from its forelimbs.",能从前肢发射尖刺的极速飞翼勇士。
NAME_CORAL_JUDGE,Judge,裁决者
NAME_LAST_JUDGE,Last Judge,末代裁决者
NAME_SLAB_FLY_LARGE,Wardenfly,狱卒蝇
DESC_CORAL_HUNTER,"Leaping hunter of a bygone age. The swiftest of their sect, deftly skilled with spinning foreblades.",善用旋转刀刃的传奇猎手，曾以速度称霸整个派系。
NOTE_CROWMAN_DAGGER_JUROR,"They seek to slay their only chance at survival. Alas, any words would fall useless. I have only my blade to offer response.",它们想要斩断族群最后的生机。我任何的言语劝解皆为徒劳，唯有利刃能终结这愚行。
NAME_SPINNER_BOSS,Widow,黑寡妇
NOTE_FIELDS_FLOCK_FLYERS,They call out to warn their fellows at the smallest sense of threat. A successful hunt here means staying silent and hidden right up until the decisive strike.,稍有威胁迹象便会向同伴鸣叫示警。在此地成功捕猎的秘诀，在于无声潜行直至发动致命一击前的最后一刻。
NAME_ABYSS_MASS,Summoned Saviour,虚面救世主
NOTE_WEAVER_SERVITOR,"Though the Weavers have long passed from Pharloom, this servant still performs its function.",纺络的织者虽已绝迹，这位仆从仍恪守古老的职责。
DESC_PILGRIM_HIKER,"Hard-shelled bug with a climber&#8217;s pin. Their pin, once aid, has become a weapon, though the bug is unrefined in its use.",身负硬壳的朝圣者，将攀爬用的长针作为武器，尽管使用手法粗陋。
DESC_BONE_HUNTER_THROW,Huge ant hunter tasked to protect the stores and passages of its tribe.,守护部族仓库及通道的重甲巨蚁。
DESC_CORAL_WARRIOR,Staunch and skilled bladebug of a once flourishing land lost to time.,失落王朝的精锐刀虫，双刃技法堪称艺术。
DESC_PILGRIM_MOSS_SPITTER,"Aged pilgrim, overgrown with lichen and moss.",浑身覆满地衣苔藓的老迈信徒，会从胃囊喷射苔藓团块攻击。
NOTE_SONG_HEAVY_SENTRY,There is no finesse in its use of Silk. It consumes its slim supply only to amplify its force.,它对灵丝的运用毫无精妙可言，只是消耗那本就稀少的灵丝储备来增强自身的力量。
DESC_POKE_SWIMMER,"Steel horned floater, able to defend itself and its companions.",长有螺旋犄角的浮空甲虫，能够有效保卫自身与同伴。
DESC_CONDUCTOR_BOSS,Tormented will of countless husks made manifest in a pit of Silk dregs.,灵丝残渣深坑中凝聚无数空壳的怨念集合体。
NOTE_PILGRIM_03_UNDERSTORE,That they ever hoped to keep their domain clean... What futility.,妄图维持这片土地的洁净……何等徒劳。
NAME_BLADE_SPIDER_HANG,Pharlid Diver,法利德跳蛛
NOTE_BELL_GOOMBA,"I would very much like to feel their soft fur, if only they weren&#8217;t so hostile.",要不是它们现在对谁都充满敌意，我真想摸摸这身柔软的绒毛。
NOTE_DOCK_WORKER,"This kingdom appears more advanced in metalwork than my own ever was, in great part due to the natural heat source at its base. Working in such an environment is an impressive feat.",此地的冶金技术远超我的故国，全因地下天然热源的优势。能在如此高温环境中劳作生存，实为壮举。
DESC_DOCK_FLYER,Aerial worker lost to Pharloom&#8217;s Haunting. Bears a pouch full with flintstone which they will fling at intruders.,被丝咒侵蚀的空中劳工，随身携带一个装满燧石的袋子，投掷燧石攻击入侵者。
DESC_TROBBIO,Haughty thespian convinced that only dazzling performance can raise Pharloom from the throes of death.,坚信华丽演出能拯救纺络的傲慢演员。
NAME_BONE_HUNTER_BUZZER,Skarrwing,斯卡尔之翼
NAME_LILYPAD_FLY,Leaf Glider,滑叶虫
NAME_CLOVERSTAG,Cloverstag,苜鹿
NAME_SONG_GOLEM,Fourth Chorus,第四圣咏团
DESC_POND_SKATER,Hard-shelled insect common upon the surface of Shellwood Pond. Once a staple food for passing pilgrims.,甲木林池沼的硬壳水栖虫，曾是朝圣者途中的主要食物。
DESC_GARMOND,Old knight consumed by black thread.,被黑灾侵蚀的老骑士。
NOTE_GIANT_FLEA,I would not have guessed so large and marvellous a flea existed. I am pleased it saw sense before I had to strike a killing blow.,我未曾料想竟存在如此巨大的跳蚤。幸好它在最后关头恢复理智，免于我下杀手。
NOTE_SONG_GOLEM,"A terrifying achievement of Pharloom, to build a construct so large and yet so nimble.",竟能建造出如此庞大却又灵巧非凡的构造，实乃纺络工造技艺巅峰之作。
NAME_PILGRIM_03_SONG,Choir Bellbearer,圣咏钟卫
NAME_SONG_PILGRIM_MAESTRO,Maestro,圣咏指挥
NAME_MAGGOTS,Muckmaggot,淤秽蛆
NOTE_BONE_ROLLER,"Their rough, ridged shell grips tight to any surface. Even walls and roofs become pathways for these nimble bugs.",粗糙的带棱甲壳可攀附任何表面。峭壁和洞顶对它们来说都是畅通无阻的道路。
NAME_SONG_AUTOMATON_SHIELD,Cogwork Defender,机枢戍卫
NAME_GARMOND,Lost Garmond,失心加蒙德
NOTE_CORAL_GOOMBA_LARGE,Nature distorted... This bug was born tiny and mild. The Citadel deformed it in futile hope it may sustain.,自然天性惨遭扭曲..……此虫原本小巧温顺，却被圣堡强行改造。它的改造者竟然妄想它能承受这种畸变……
NAME_BONE_GOOMBA,Skull Scuttler,头骨潜行者
NOTE_BONE_HUNTER_BUZZER,"They would make effective hunting companions, though even without the Haunting I suspect their loyalty would always remain to their clan.",它们是优秀的狩猎伙伴。就算没有丝咒作祟，我相信它们也会永远忠于自己的部族。
NAME_CORAL_BIG_JELLYFISH,Yumama,尤玛玛
DESC_SAND_CENTIPEDE,Shell plated worm that lives beneath pools of shifting sand.,潜伏流沙之底的板甲蠕虫，突袭吞噬猎物。
NAME_MOSSBONE_CRAWLER_FAT,Massive Mossgrub,巨苔蠕虫
DESC_CORAL_CONCH_SHOOTER_HEAVY,"Large male Driznit, ferocious and territorial. Fires its heavy coral mask at intruders.",领地意识强烈的雄性掷面虫，投掷其沉重的珊瑚面甲御敌。
NOTE_VAMPIRE_GNAT,"With its wranglers long dead, the Moorwing stalked the towers of Greymoor, feasting on passing pilgrims and tenders alike.",自从其驯兽师死后，荒沼翼主常年盘踞在灰沼的众多高塔，猎食过往的朝圣者和居民。
NOTE_SWAMP_BARNACLE,Hiding its tongue amongst fronds so similar... There is impressive style to this one&#8217;s trickery.,将捕食舌伪装在相似钟乳石间的策略，展现惊人的欺诈美学。
DESC_FARMER_SCISSORS,Scissor-wielding bug charged to cut and spool fallen dregs of Silk for return to the Citadel above.,挥舞剪刀处理灵丝碎屑的工匠虫，处理好的灵丝会被送回圣堡。
NAME_UNDERSTORE_AUTOMATON,Cogwork Underfly,机枢飞工
NOTE_TAR_SLUG,What seems at first a purely defensive mechanism may also be necessary to rid this creature of excess heat.,看似防御的行为，实为排出过量热量的必要生理机制。
NAME_SONG_THREADED_HUSK,Dreg Husk,残丝空壳
NOTE_CORAL_KING,For his stern stewardship his legions seemed utterly loyal. For less combative bugs his would have been a hard rule.,其铁腕统治赢得了军团的绝对忠诚，但对非战斗种群来说则是暴政。
NAME_CORAL_GOOMBA_LARGE,Crustcrag,珊瑚巨怪
DESC_SONG_THREADED_HUSK,Remains of a Citadel bug possessed by Silk dregs. The husk will lash out wildly with the many sharp pins caught inside its thread.,被灵丝残渣控制的圣堡残躯，用丝线中缠绕的尖针发动无序攻击。
DESC_SONG_CREEPER,"Altered servant of the Citadel&#8217;s Whiteward, responsible for the cremation of husks and the recycling of Silk from their shells.",白愈厅改造仆从，负责火化躯壳并回收灵丝。
DESC_CROWMAN_DAGGER_JUROR,Short elder crawbug eagerly serving in their court.,热衷审判的矮小腐囊虫长老。
NAME_SWAMP_MUCKMAN,Stilkin,斯提金猎手
NOTE_BONE_HUNTER_THROW,"Theirs is the perfect shell for their duty, a wall of a warrior and an adept fighter. If I hope to claim their treasures, I must bring my best.",它们拥有攻防兼备的重型甲壳，能完美适配其守卫的差事。想要取得它们看守的宝物，必须做好全力以赴战斗的准备。
NAME_SONG_SCHOLAR_ACOLYTE,Vaultborn,书库弃子
NAME_SPIKE_LAZY_FLYER,Imoba,伊莫巴
NOTE_PILGRIM_BELL_THROWER,"Their bells would once have rung with hope and mirth, lifting the spirits of any climbing companions. Sadly, those instruments have turned purely to combative use.",这些钟曾为众多朝圣者奏响希望与欢乐的乐章。而今却成了投向清醒者的凶器——仿佛要砸碎最后一丝未被腐蚀的理智。
NAME_BLACK_THREAD_CORE,Void Mass,虚空聚合体
NAME_PEAKS_DRIFTER,Driftlin,雪精灵
NAME_CRYSTAL_DRIFTER,Mnemonid,冰晶虫
NAME_TAR_SLUG_HUGE,Lavalarga,熔岩虫
NOTE_POND_SKATER,"The way they skate along the water&#8217;s surface is so elegant. Surely it is a skill that can be learned? When time permits, I should attempt the task.",如此优雅的水面滑行技艺，或许可以通过练习掌握？待战事稍歇，我定要试试这 &quot;凌波微步&quot;。
NOTE_ABYSS_CRAWLER,"A creature long familiar to me. I suspect that no matter how far I travel, if I descend deep enough they will always be there.",这种生物于我而言早已熟悉。无论我跋涉多远，只要深入足够的地底，它们必会如影随形。
NOTE_CORAL_BIG_JELLYFISH,"When defeated, it splits into many smaller forms. Yet another remarkable creature of this land before the monarch.",击败后分裂为多个小型个体。圣堡崛起前，纺络土地上又一奇异而非凡的生灵。
NAME_PILGRIM_BELLTHROWER_FLY,Winged Pilgrim Bellbearer,飞翼朝圣者
DESC_STICK_INSECT_FLYER,Winged insect with a flakey shell that perfectly mimics its environment.,拥有一副古怪甲壳的飞虫，能完美拟态周围环境。
NAME_MITE,Mite,暗螨
DESC_MOSSBONE_CRAWLER_FAT,"Unnaturally overgrown Mossgrub, bred within the Citadel&#8217;s Memorium.",圣堡忆廊培育的变异苔原蠕虫。
NOTE_ROSARY_THIEF,"While these bothersome bugs are left free to forage, no loose rosary or trinket is safe.",只要这些可恶的虫子尚存，任何散落的念珠与宝物皆不得安宁。
DESC_DUSTROACH_POLLYWOG,Younger form of a Muckroach. Attacks prey by leaping from the water and snapping with its flexible jaws.,淤泥蟑螂的近亲变种，形态更类似于蛆虫。
DESC_BONE_HUNTER_CHIEF,Elite former hunter acting as the final line of defence before their mother.,精锐的猎手，曾作为最后防线守卫它们的母亲。
NOTE_SLAB_PRISONER_LEAPER_NEW,"All are haunted here, the jailers and the jailed. Do they realise they will never leave this place? Or how long they have stayed already?",此处的狱卒与囚徒皆被丝咒侵蚀。它们可曾意识到自己将永远无法逃离此地？是否知道已经在这地方困了多久？
NAME_CRYSTAL_DRIFTER_GIANT,Mnemonord,巨型冰晶虫
NOTE_BONE_GOOMBA_BOUNCE_FLY,Such feeble creatures could only survive thanks to the rarity of predators in these super-heated caverns.,唯有在这缺乏天敌的高温洞穴中，如此脆弱的生物方能幸存。
DESC_TAR_SLUG_HUGE,Fully grown mollusc able to unleash a gushing torrent of burning fluid from its back.,成年软体生物，能从背部喷射灼热流体洪流
NOTE_CROW,"By this swooping menace, a simple bug could be easily overcome. More dangerous still, they rarely attack alone.",对于其单个个体，尚可周旋，但它们鲜少单独行动。成群俯冲时，普通虫类极易被瞬间击溃。
NOTE_CENTIPEDE_TRAP,"A common enough bug, though not to be underestimated. The acuteness of their other senses more than makes up for their lack of vision.",一种相当常见的虫子，但不可小觑——它们其他感官的敏锐完全弥补了视觉的缺陷。
DESC_BONE_HUNTER_BUZZER,"Darting predator that clings fast to roofs and outcrops, often summoned to aid its larger companions.",擅长攀附在岩顶或峭壁的飞镖猎手，常被其大型同伴叫来支援。
NOTE_FARMER_SCISSORS,"Is it the Haunting that drove them to cackling madness, or was their unending toil the cause even before that?",究竟是丝咒导致了疯癫，还是在无尽苦役中早已精神失常？答案已无从考据。
DESC_ROACHFEEDER_SHORT,"Short, nimble bug who uses barbed bolas to keep beasts corralled and caged.",矮小敏捷的饲育者，擅于使用带刺流星索圈养腐汁蟑螂。
NAME_GLOOMFLY,Gloomsac,黯噬囊
NOTE_BONE_HUNTER_CHILD,"Despite their youth, they are impressive opponents. It seems likely their tribe were trained for combat from birth.",虽然年轻却训练有素，显然它们从出生开始就被部族作为战士培养。
NAME_DUSTROACH_POLLYWOG,Slubberlug,沼蛆
DESC_LIGHTBEARER,"Disciple of the Whispering Vaults, tasked to navigate its dim recesses to retrieve old scrolls.",低语书库的信徒，负责在幽暗的书库中搜寻古籍。
NOTE_SWAMP_SHAMAN,"This one&#8217;s strength was much enhanced by stolen soul. They are not the first who tried to horde it, or to mould it towards such violent ends.",靠着窃取灵魂强化自己的力量，他并非第一个妄图驾驭此力的施暴者。
NOTE_UNDERSTORE_SMALL,"With all the refuse collapsing throughout their domain, the worker&#8217;s stiff shell would be essential if they held any hope to survive.",在废墟持续崩塌的领域，硬化甲壳成为他们最后的生存保障。
NOTE_BONE_FLYER_GIANT,"Civilisation encroaches from this kingdom&#8217;s crown, but the lowlands are still ruled by great beasts. Its roar stirs something deep within me, some primal instinct.",文明从王冠之地蔓延开来，但低地区域仍是野兽的疆域。它的咆哮唤醒了我血脉深处的某种原始悸动。
NOTE_SPIKE_LAZY_FLYER,The poor creature has lived a life too calm and coddled. It would not fare well in the world beyond its walls.,这可怜虫一生过于安逸，若离开高墙庇护必难存活。
DESC_CORAL_FLYER,"Lithe, winged scouts frequently paired with their heavier brethren.",与重装部队配合作战的敏捷翼兵。
NAME_SONG_CREEPER,Mortician,殡葬师
NOTE_ROACHFEEDER_SHORT,Their throwing weapon is well-suited to the wide caverns they inhabit. These sly little bugs must have a keen claw for crafting.,其长索武器的高效性在栖居的宽阔洞窟中总能发挥到极致，这般狡诈的小虫竟也有颗巧匠之心。
DESC_SPIKE_SWIMMER,Toughened Kai capable of extending sharp spikes from within its shellsack.,甲囊中可弹出尖刺的硬化凯虫。
NOTE_CLOVERSTAG,An impressive act of mimicry. To match so closely with its land their clover caves must have sustained through generations uncounted.,与环境的契合程度，印证了千万年演化的精妙。
NOTE_MOSSBONE_FLY,"This bug is soft and clumsy, but to its fortune its home caves seem relatively free of effective predators. I wonder why that is.",这种虫子柔弱笨拙，所幸其栖息洞穴缺乏高效捕食者。此地的生态平衡奥秘值得探究。
DESC_SONG_GOLEM,"Towering iron automaton, driven by rotor and cog.",由齿轮驱动的巨型铁质自动机。
DESC_CORAL_CONCH_DRILLER,Small bug that crafts a shell of sharpened coral. Spins its shell at rapid speed to cut through crust and bone.,用锋利珊瑚作为外壳的小型生物，旋转切割无往不利。
DESC_CORAL_SWIMMER_FAT,"Plump, plentiful drifter of a coral past.",昔日围绕珊瑚塔群居的漂浮生物。
NAME_CORAL_GOOMBAS,Crustcrawler,珊瑚壳虫
NOTE_CORAL_BRAWLER,"Far tougher for being matched inside their encrusted domain. They must have lived their whole lives within their tower, to command it so.",外壳比内部要坚硬太多。终生固守一地的生存方式，造就了独特的战斗形态。
NAME_SONG_REED,Reed,簧片战士
DESC_FARMER_CENTIPEDE,Tall bug charged to pile Silk dregs in preparation for respooling. Their sharp rake now doubles equally well as a stabbing weapon.,负责灵丝残渣回收的高个虫子，尖利的耙子现已成为它的武器。
NAME_BLOAT_ROACH,Bloatroach,浮肿蟑螂
NAME_ROACHKEEPER,Roachkeeper,蟑螂监管者
NAME_TORMENTED_TROBBIO,Tormented Trobbio,痛苦的特罗比奥
NOTE_UNDERSTORE_MITE_GIANT,Few creatures of that Silk stricken place would find nourishment enough to grow so large.,丝咒之地鲜有生物能获取足够养分长至此等体型。
DESC_WRAITH,"Anguished spectre of lingering thread. Despite its ephemeral nature, strong strikes can dispel the Wraith for a time.",游荡的丝线怨魂，重击可将其暂时驱散。
NOTE_GARMOND,A tragic fate for a once honourable bug. Those void soaked threads... Their physical might is nothing compared to the corruption they wreak upon a soul.,昔日荣光骑士的悲剧命运。这些沾染虚空的丝线，对灵魂的腐化远胜肉体摧残。
NAME_BONE_ROLLER,Mawling,卷球幼兽
NAME_SPLINTER_QUEEN,Sister Splinter,碎裂者修女
NOTE_CRYSTAL_DRIFTER,"The coldshard, even when destroyed it remembers its former shape. A remarkable material, and perhaps even more astonishing there seems life contained within it.",冰晶被毁后仍存有对其原形的记忆，这等材料特性已属非凡，更神奇的是其中似乎竟蕴含着生命？
NOTE_SONG_KNIGHT,The talent and intelligence of this construct goes far beyond others I have witnessed. They seem less built as a tool to serve than an attempt at life itself.,其智力远超我所见过的其他造物。它们似乎并非单纯作为工具而被打造，而更像是在追求生命的自我意识。
NOTE_SONG_SCHOLAR_ACOLYTE,"In entering their domain, I freed these bugs to infest the greater vaults. They are a nuisance, and I have only myself to blame.",我闯入了这些虫子的领地，并释放了它们。如今它们已蔓延到了各个书库，这都是我一手造成的麻烦。
DESC_VAMPIRE_GNAT,"Winged mite-beast, bred large to catch workers who once tried to flee their tasks.",精心培育出的巨型螨兽，用于追捕逃役工虫。
NAME_SONG_AUTOMATON_01,Cogwork Choirbug,机枢咏者
NOTE_CORAL_CONCH_DRILLER,The way it darts in and out of the ground has an almost playful quality to it. An amusing and effective way to ambush prey.,从地面突然窜出的攻击方式，兼具实用性与趣味性。
DESC_BLOOM_PUNCHER,Floral foe with a core shaped to mimic a mask. The core can be thrust forth to bludgeon unwary bugs.,花芯长得像恐怖面甲的阴险植物，会突然向外猛戳，重击那些缺乏警惕的虫子。
NAME_ROACHKEEPER_CHEF_TINY,Roachserver,蟑螂厨师
NOTE_WEAVER_SERVITOR_LARGE,The servitor has been heavily damaged by time and the elements. Its actions have grown erratic. It seems no longer able to discern friend from foe.,岁月的侵蚀使这位仆从行为失常，似乎已经变得敌我不分。
NOTE_CORAL_SWIMMER_LARGE,A unique mask and impressive form. Now just another near forgotten specimen of this land before the monarch.,拥有独特的体型和面甲，本应成为传奇生物，如今却处于被遗忘的边缘。
NOTE_BONE_HUNTER_TINY,These bugs work mainly as finders and foragers for the warriors of their tribe. Combat has not long been their nature.,主要负责探索和采集，本非战斗种族，最近才开始具有攻击性。
NOTE_BONE_WORM_BLUEBLOOD,Pharloom shall quickly learn the curse of this substance. What benefits it provides can be swiftly outweighed.,纺络很快就会领教这种物质所带来的诅咒。它所赋予的好处，很快就会被更沉重的代价所掩盖。
NAME_BONE_HUNTER_CHILD,Skarr Scout,斯卡尔斥候
NAME_CORAL_CONCH_STABBER,Pokenabbin,静候者
DESC_SONG_HANDMAIDEN,"Puppet servant of the Citadel, suspended on strings of Silk. An early form of automaton, requiring extensive Silk to maintain its service.",由灵丝悬吊操控的傀儡，圣堡的仆从。一种早期形态的自动构造，需要大量的灵丝来维持其运作。
DESC_SETH,Eternal defender of Shellwood Shrine. His pin and cymbal show many marks of their use.,甲木林圣所的永恒守卫者，佩针与钹尽显沧桑。
NOTE_UNDERSTORE_AUTOMATON,It is no wonder these constructs were cast. No mortal bug would last long inside that scorching place. Even my shell struggles to withstand its heat.,这些造物被投入使用是有原因的——没有凡虫能在那片炽热之地撑太久，就连我的甲壳也难以抵御那里的高温。
DESC_CLOVERSTAG_WHITE,Fabled first Cloverstag of Verdania&#8217;s wilds. Commands the grass and leaves to aid its attack.,翠庭荒野传说中的苜鹿始祖，能号令草木协同作战。
DESC_SONG_REED,"Disciple of the Choir, charged to maintain its perfect order, by sharp pin if necessary.",维护咏者团秩序的迅捷信徒，必要时以利针执法。
NOTE_DRAGONFLY_LARGE,"When they do not hinder my path, I find their simple motion rather pleasant.",当它未阻挡前路时，笨拙的蠕动反而显得几分憨态可掬。
NOTE_ROOF_CRAB,Holds an extensive supply of searing acid in a layered sack within its shell. The acid rains from its mouth upon any creature it sees as food.,它胃囊里的酸液储量足以蚀穿圣堡城墙，所幸那对退化的小眼睛总让攻击准头欠佳。
DESC_UNDERSTORE_HEAVY,"Heavy, hard-shelled worker, forever repairing the Citadel&#8217;s crumbling Underworks.",永不停歇修缮圣堡工厂的重甲劳工。
NOTE_FIELDS_GOOMBA,It has no means to defend itself. Its only hope for survival is to be mistaken for a plant.,生存的唯一希望，便是被误认作植物。除此之外，它们没有任何防御手段。
NOTE_BONE_BEAST,"This one has allied themself with me, either as thanks for their saving or respect for one judged as equal. Whichever the reason, their fellowship is welcome.",这一只现在成了我的盟友，不知道是报救命之恩，还是单纯觉得我实力强大，但多个帮手总是好的。
NOTE_SONG_PILGRIM_01,Bugs like these crossed the caves to bring me to Pharloom. I cut down many before my capture. Then I had thought them minded and cunning. Now I can see the singular will that haunts them all.,正是这类虫子穿越洞穴将我带至纺络。被俘前我斩杀了许多，当时认为它们具备独立心智与狡诈。如今我明白是同一意志在支配它们全体。
NAME_CORAL_FLYER,Kakri,轻翼斥候
NOTE_BONE_SPITTER,"Its sticky spit would no doubt make a useful crafting material if moulded fresh. Unfortunately, I cannot stop to experiment.",它们喷射的粘稠物质经过及时塑形，一定可以作为优质的制造材料。可惜我无暇采集实验。
NOTE_SLAB_FLY_MID,The smell from these jailers overwhelms my senses. I strongly doubt they have ever thought to bathe.,这些狱卒的恶臭令我窒息。我怀疑它们从未有过沐浴的概念。
NOTE_CORAL_SWIMMER_SMALL,"A creature at its most basic. This one is no threat to me, or any other.",作为最基础的生命形态，它对我或任何生物都不构成威胁。
DESC_PILGRIM_STOMPER_SONG,Aged former pilgrim. Uses their wings to position above threats and crush them under their large shell.,年迈的前朝圣者，利用飞行优势从上方压制目标。
NAME_STICK_INSECT_CHARGER,Splinterhorn,尖角碎裂者
NAME_PILGRIM_03_UNDERSTORE,Underscrub,圣厂擦地工
NAME_ROOF_CRAB,Craggler,酸蚀巨螯
NOTE_PILGRIM_HIKER,"A bug once frail, pushed by twisted thread beyond its mortal limits.",灵丝撑开了它脆弱的甲壳，强行将这副残躯突破凡虫的限制。
NOTE_SWAMP_GOOMBA,"The threat of its exploding rear is an effective deterrent to predators, but the slightest jolt or fall can cause its premature end.",尾部爆炸威胁能威慑捕食者，但轻微碰撞就会导致其提前自毁。
NOTE_WISP,"To live only a single, bright moment... What would one feel? Is it glorious, or only despair? Or could it be both, mixed equal?",生命仅有瞬息的璀璨——它们会感到辉煌还是绝望？抑或是二者交织？
NOTE_ROACHKEEPER,Though their mind is largely lost their skill with a chain has not been forgotten. Does the Haunting eternally bind a bug to the task it had in life?,锁链破空之声依旧精准狠厉——丝咒是否将生前的执念化作了死后的永恒苦役？
DESC_BONE_FLYER_GIANT,"Angered, adult Beastfly with a weighty body and a thickened hardshell mask.",暴怒的成年兽蝇，身形沉重，戴着厚重面甲。
DESC_BONE_ROLLER,"Young, boney bug that can curl its body to form a ball.",能蜷缩成球形的小型骨虫。
NAME_WISP_PYRE_EFFIGY,Father of the Flame,炽焰之父
NAME_POKE_SWIMMER,Spinebeak Kai,旋角凯虫
NOTE_MOSSBONE_CRAWLER_FAT,So close to a perfect furred form... If only they&#8217;d been able to breed out the spines.,近乎完美的毛茸形态，唯有背刺未去除。改造自然的尝试总是难以尽善尽美。
DESC_ABYSS_CRAWLER_LARGE,Bulky worm of the deepest depths. Lives in tight crevices and uses its weighty body to batter.,栖息狭窄裂隙的厚重蠕虫，以沉重身躯撞击敌人。
DESC_SPINNER_BOSS,Crazed fanatic able to guide Pharloom&#8217;s haunted Silk by music played upon it.,癫狂的信徒，通过演奏音乐操控纺络的诅咒灵丝。
NAME_ZAP_CORE_ENEMY,Voltvyrm,伏特维姆
NAME_SMALL_CRAB,Cragglite,酸蚀幼虫
NOTE_SONG_THREADED_HUSK,"There is old anguish bound upon these threads, the result of countless cruel procedures.",这些丝线承载着古老痛楚，源自无数残酷改造手术。
DESC_SKULL_KING,"Rare, enormous Skull Scuttler. The Marrow&#8217;s largest predator, and the most feared for its ferocious temperament.",罕见的巨型头骨潜行者，髓骨洞窟的顶级掠食者，以凶暴性情令凡虫闻风丧胆。
DESC_PILGRIM_02_SONG,Full grown former pilgrim serving the Citadel.,侍奉圣堡的前朝圣者，体型发生过异变。
DESC_CRAWFATHER,Lord and justice of Pharloom&#8217;s craws. Delivers death to condemned bugs with his steel plated beak.,执掌腐囊虫庭生杀大权的审判者，用其镀钢长喙对有罪的虫子执行死刑。
NAME_ABYSS_TENDRIL,Void Tendrils,虚空触须
NAME_DOCK_BOMBER,Flintflame Flyer,燧焰飞工
DESC_ROCK_ROLLER,Rarely seen beetle that spends most of its life nestled deep in bone and rock. The Flintgems on its shell excrete an explosive powder.,深藏岩骨深处的稀有甲虫，甲壳嵌满燧晶并分泌爆炸性体液。
NOTE_SLAB_FLY_LARGE,Disgusting both in manner and stench. I feel no remorse to see them felled.,它们浑身散发着腐殖质恶臭，甲壳缝隙间还粘着陈年血痂。每当那对复眼在牢狱阴影中亮起，连最凶悍的囚徒都会瑟缩墙角。
NAME_PILGRIM_FLY,Winged Pilgrim,残翼朝圣者
NOTE_PILGRIM_03_SONG,Pharloom proves often the effectiveness of bells as weapons. Never before had I considered them as such.,纺络总在提醒我——钟亦可为兵器。只是从前，我从未想过这些圣器会被如此亵用。
NAME_SLAB_FLY_BROODMOTHER,Broodmother,育母
DESC_GLOOM_BEAST,Enormous tubular beast uniquely suited to living close to the void below.,适应虚空环境的管状巨兽。
