Key,EN,ZH
LIBRARIAN_QUEST,"&lt;hpage&gt;Vaultkeeper, I am seeking a melody held by your vaults, part of a set to open a path above. Tell me what you know of it.&lt;page&gt;The Weaver-thing would claim our sacred melody?! How grim the age we survive to see... Vile sacrilege for it to pass to an outsider...&lt;page&gt;Only our pontiff, lived long and low within our vault, they held the melody, jealously, covetously... A learning for the highest Vaultkeeper, and them alone.&lt;page&gt;A truth they were told to have found... There in the dark. Something within the melody, or the words. Something to set them silent... &lt;hpage&gt;I am not afraid of what I&#8217;ll hear, Vaultkeeper. If your pontiff and their melody wait below, I shall find them both.",＆lt; hpage＆gt;保管员，我正在寻找您的保险库持有的旋律，这是打开上面的一条路径的一部分。告诉我您对此的了解。我们生存的年龄多么严峻……vile sachilege将它传给局外人...＆lt; page＆gt;只有我们的pontiff，在我们的穹顶中生活了漫长而低的人，他们拥有旋律，嫉妒，令人贪婪地……对最高金库管理员的学习，他们独自一人。旋律或单词中的某些东西。让他们保持沉默的东西...＆lt; hpage＆gt;我不怕我会听到的，保管员。如果您的Pontiff和他们的旋律在下面等待，我会发现他们两者。
LIBRARIAN_RELIC_GOT,"Yes! A fair gift, Weaver-spawn. This Vaultkeeper shall glean what knowledge a great mind can.",是的！公平的礼物，织布工。这个金库人员将收集出伟大的思想能力的知识。
COG_STATUE_CONDUCTOR_TALK_B,"As it was sung, our song sustains.&lt;page&gt;For Pharloom eternal, we shall guide.",正如唱歌一样，我们的歌曲维持。
LIBRARIAN_RELIC_ASK,"Grkkt. What has she brought it? More treasures waiting on a Keeper&#8217;s insight, yes? The sacred cylinders of our holy Citadel? Pass them. Give them. Now! She must!",grkkt。她带来了什么？更多的宝藏在等待守门员的见解，是吗？我们圣城堡的神圣气缸？通过他们。给他们。现在！她必须！
SONG_KNIGHT_INTRO_1,"&lt;hpage&gt;I am here, gilded one.",＆lt; hpage＆gt;我在这里，镀金。
SONG_KNIGHT_MEET_2,"Eternal, is the Citadel. Et-t-ternal, is the devotion of the sentinels.&lt;page&gt;While its shell is f-f-functional, this sentinel will hold true to its duty.",永恒，是城堡。et-t-terne是哨兵的奉献精神。
COG_STATUE_ALL_TALK_FIRST,"Pilgrim of Pharloom eternal, you rare chosen who hath ascended to this final threshold, listen to our wish, deliver it, that you may rise above and see your pilgrimage end.",Pharloom Eternal的朝圣者，您罕见的选择，他们登上了这个最后的门槛，听我们的愿望，交付它，您可能会超越并看到您的朝圣结束。
LIBRARIAN_SIMPLE_MELODY,"Interloper! On you, our pontiff&#8217;s sacred melody! You have found it, hold it, and now you dally, lost like a mite in our shelves!&lt;page&gt;Return to the listening room below! The sacred cylinder can be played, and the melody of our vaults heard at last in this damned age stretched long.",闯入者！在您身上，我们的教皇的神圣旋律！您已经找到了它，握住它，现在您在我们的架子上像螨虫一样迷失了！可以播放神圣的圆柱体，我们的保库的旋律终于在这个该死的时代延伸了很长时间。
GOURMAND_SERVANT_QUEST_COMPLETE_2,"Taste, smell, texture... It is done! A meal to rival Pharloom&#8217;s finest.&lt;page&gt;Mighty master, how long you have waited to set your jaw upon so perfect a dish! Join us, and dine!",味道，气味，质地...完成！一顿饭，可以竞争pharloom最好的。加入我们，用餐！
BROOD_MOTHER_TINY_MEET,"Yummy, yummy... oh! Are you here to serve me?&lt;hpage&gt;I am merely a visitor here, little one. Have you made this place your home, then?&lt;page&gt;My home? Oh yes! Lovely and warm. The big ones, they bring me food whenever I&#8217;m hungry. And I&#8217;m hungry now!",好吃，好吃...哦！您在这里为我服务吗？那么，您是否把这个地方放在家里？＆lt; pag＆gt;哦是的！可爱而温暖。大的人，每当我饿了时，他们会给我食物。我现在饿了！
GOURMAND_SERVANT_QUEST_REFUSE,"&lt;hpage&gt;I have more pressing tasks sir. Perhaps your master should content themself with a humbler meal?&lt;page&gt;Blasphemy! My master shall have the holy indulgence they deserve, even if I must douse my shell in oil and climb onto a dish myself!",先生，我有更多紧迫的任务。也许您的主人应该用谦卑的饭菜对自己满意？我的主人将拥有应有的圣洁放纵，即使我必须用石油撒壳并亲自爬上菜！
GOURMAND_SERVANT_CRUSTNUT,"To season a meal such as this... only a Crustnut will do. Once, scores of them could be gathered, high atop those coral crusted caves beyond the Grand Gate.&lt;page&gt;Surely some must still grow within that sand-ravaged land?",要当这样的饭菜...只有甲壳子才能做。一旦可以收集数十人，就可以在大门之外的那些珊瑚甲壳上高高地上。
COG_STATUE_LIBRARIAN_TALK_B,"As it was sung, our song sustains.&lt;page&gt;For Pharloom eternal, we shall teach.",正如唱歌一样，我们的歌曲维持。
COG_STATUE_LIBRARIAN_TALK_A,"We would hear the voice of the Keepers, within their grand vaults.&lt;page&gt;They who guard our history, our prayers and our secrets, across the ages.",我们会听到守护者在他们的大保险库中的声音。
GOURMAND_SERVANT_ITEM_GIVE_EGG,"Pickled Muckmaggot! So that banished chef&#8217;s recipes outlived them after all!&lt;hpage&gt;Not so, sir. I claimed the maggot from the chef themself. Their brutish work continued, even with their shell claimed by cursed thread.&lt;page&gt;Incredible! A bug so devout, they could cook with mind expunged. This Citadel was far too hasty to expel such brilliance.",腌制的muckmaggot！因此，那个被放逐的厨师的食谱毕竟已经超过了它们！＆lt; hpage＆gt;先生。我从他们的厨师那里索取了杂物。他们的残酷作品仍在继续，即使被诅咒的线索声称自己的外壳。一个错误的虔诚，他们可以用头脑释放做饭。这座城堡太仓促而无法驱逐这种光彩。
GOURMAND_SERVANT_QUEST_ACCEPTED,"&lt;hpage&gt;I could track down any ingredient you desire, for a price. The oil you keep here may be of some use to me.&lt;hpage&gt;Promise it as reward, and your master shall have his meal.&lt;page&gt;Hrmph! Such a squalid bargain ill befits a holy servant... but so be it. Fetch me the ingredients and you shall have that pale condiment for yourself!",＆lt; hpage＆gt;我可以以一定的价格追踪您想要的任何成分。您在这里保留的油可能对我有所使用。如此肮脏的讨价还价使我适合圣洁的仆人...但是，这样。拿我的成分，您将为自己准备好苍白的调味品！
GOURMAND_SERVANT_MEET,"What an awful clattering! Would you kindly conduct yourself a little more carefully?&lt;page&gt;And why are you adorned in such an awful, livid red? By my oath, those above must make a sport of sending me the most wretched servants they can find!&lt;hpage&gt;I am no servant, sir, rather a guest of sorts, invited by the Citadel. Tell me, is this vial of oil on display your own?&lt;page&gt;Nothing here is my own, you impertinent young mite! This sacred hall, and all the food contained within, belong to my most exalted master.&lt;page&gt;The Great Gourmand! The finest connoisseur who has ever lived, the one whose tastes transcend the ages!&lt;page&gt;None are left now who venerate them as they deserve, save for the loyal, lonely bug who stands before you.&lt;page&gt;That oil is merely a small savoury to whet their appetite for the grand meal to come. A spectacular, Pharloom spanning dish that I have been planning for an age.&lt;page&gt;But alas, those above seem to have forsaken my poor master! And I have grown so old. Now I can never hope to gather the necessary ingredients. Blast their indolence!",多么糟糕的笑话！您会更加仔细地进行自己的行为吗？在我的誓言中，上面的人必须一项运动，使我找到他们能找到的最可怜的仆人！告诉我，这一小瓶石油在您自己展示吗？这个神圣的大厅以及其中包含的所有食物都属于我最崇高的主人。曾经有过的最好的鉴赏家，它的口味超越了年龄！我一直在计划一个壮观的小型菜肴。而且我已经老了。现在，我永远无法希望收集必要的成分。炸毁他们的懒惰！
LIBRARIAN_TINKED_RETURN,"Horrid she! What fool dares strike a holy Vaultkeeper! It has knowledge! Insight! As much as any could possibly retain in our fallen age.&lt;page&gt;Would she cast it all aside just to create more death? If so, she is Weaver to the core!",她可怕！什么傻瓜敢打动圣保保管人！它有知识！洞察力！在我们堕落的年龄中，任何人都可以保留。如果是这样，她就是核心的编织者！
TORMENTED_TROBBIO_DEFEAT,"So be it, impudent louse! Deny our kingdom&#8217;s agony. Refuse its touch upon your fickle shell!&lt;page&gt;Carve your hapless path. Stalk, and strike, and fight, but know your foe is fate herself, and she has risen raging!",好吧，无礼的虱子！否认我们的王国痛苦。拒绝触摸您的绒毛外壳！缠扰，罢工和战斗，但知道你的敌人是命运，她的愤怒就激烈了！
LIBRARIAN_ACT3_MEET,"Pain! Pain! Do you hear her cries, cursed spider-spawn!? Pharloom suffers for our pathetic, mortal ignorance! We fail it and it falls! &lt;page&gt;Knowledge is needed. More and more! It must be hoarded, sought! Strength to understand, to calm and quell.&lt;hpage&gt;It is action now that needs taking, Vaultkeeper, by myself and those left alive who would aid me.&lt;hpage&gt;Seek solutions in your texts and psalms as you may, but they alone will not be enough to heal a pain so great.",疼痛！疼痛！你听到她的哭泣，被诅咒的蜘蛛产卵吗？小锥子遭受我们可悲的致命无知！我们失败了，它跌倒了！＆lt; page＆gt;需要知识。越来越多！它必须被ho积，寻求！理解，平静和平息的力量。
LIBRARIAN_ALL_RELICS,"Yessss! See them all! Its collection gleams complete. Such sacred understanding, stored safe.&lt;page&gt;You have performed your part, Weaver-spawn... The agreement is concluded. Knowledge and rosaries, all were passed fair. No more between us.&lt;page&gt;Leave this Keeper to its treasures and their insights. It has given its service. Now this Keeper wants its time alone!",是的！看到他们！它的收藏完整。如此神圣的理解，存储了安全的。知识和念珠，全部通过了公平。我们之间不再有更多的东西。它提供了服务。现在，这个守护者希望自己的时间一个人！
LIBRARIAN_NO_RELICS,"&lt;hpage&gt;Show me your collection, Vaultkeeper.&lt;page&gt;Grkt, Weaver-spawn! She is a bother! Nuisance! Bring more gifts. The collection still has gaps!",＆lt; hpage＆gt;向我展示您的收藏家，Vaultkeeper。她是一个麻烦！讨厌！带来更多礼物。该系列仍然有空白！
SONG_KNIGHT_RESTING_MEET_ACT3,"&lt;hpage&gt;Gilded one, what remained of the Citadel has been torn apart by the black threads. Still you keep to your duty?&lt;page&gt;While voices still fill the g-g-great chambers... the sacred task of the sentinels continues.&lt;page&gt;To defend... To p-p-protect.",＆lt; hpage＆gt;镀金，剩下的城堡被黑线撕裂了。您仍然履行职责吗？
GOURMAND_SERVANT_QUEST_REPEAT,"You dally, still? If you wish to earn your reward, you should be hunting down those ingredients! Or do you need directions from a serving-bug with some experience?",你还在吗？如果您想获得奖励，则应该追捕这些食材！还是您需要有一些经验的服务袋中的指示？
LIBRARIAN_MELODY_PLAY_PRE,"The Weaver-spawn, she has found it! Our pontiff&#8217;s sacred cylinder, stolen from the dark below...&lt;page&gt;Never! States our law. Never must our melody pass to a bug not Keeper! But you, fool Weaver, would shatter those tenants with reckless ease.&lt;hpage&gt;Your pontiff is gone, Vaultkeeper. Your fellows have fallen to husk or thread. What laws once bound these vaults died with them.&lt;page&gt;Ackk! Fine, cursed she. Claim the sacred song, and pain to you if we both are damned forever for it!",织布工，她找到了！我们的Pontiff＆＃8217是神圣的圆柱体，从黑暗下方偷走了...陈述我们的法律。绝对不必将旋律传递给bug而不是守门员！但是，您，傻瓜织布工会轻松鲁ck粉碎那些租户。您的研究员已经掉到了果壳或线索上。这些法律曾经束缚这些金库与它们死亡。＆lt; page＆gt; ackk！很好，诅咒她。如果我们俩永远为此诅咒，请索取神圣的歌曲，并为您痛苦！
LAST_CONDUCTOR_MEET_VAR,"&lt;hpage&gt;I return, bug, and ask to hear your melody again, that I may lock it clear in my mind.&lt;page&gt;Very well, good pilgrim. For one so fiercely devout as yourself, gladly will I give this gift.",＆lt; hpage＆gt;我返回，错误，并要求再次听到您的旋律，我可以清楚地将其锁定在我的脑海中。对于一个如此激烈的虔诚的人，我很乐意送这份礼物。
GOURMAND_SERVANT_QUEST_REWARD,"&lt;hpage&gt;Your master seems satisfied, sir. It is time you gave what was promised.&lt;page&gt;Yes. Yes! It has been done! Made and served. A dish to match my master&#8217;s refined desires.&lt;page&gt;The pale trifle is yours. Take it and leave! My master needs time to reflect, and I must ponder on flavours anew!",先生，您的主人似乎很满意。是时候给了您所承诺的。是的！已经完成了！制作和送达。一道菜，可以匹配我的主人的精致欲望。拿走，离开！我的主人需要时间来反思，我必须重新思考风味！
LIBRARIAN_RELIC_ASK_MELODY_REOFFER,"&lt;hpage&gt;Vaultkeeper, I bring the psalm cylinder recovered from the dark chambers below here. I would learn its melody.&lt;page&gt;Kak! Then pass it, filthy Weaver-spawn! A cylinder so sacred should not remain a moment longer in your grubby claws!",＆lt; hpage＆gt;保管员，我将诗篇缸从下面的深色室中恢复。我会学习它的旋律。＆lt; page＆gt; kak！然后通过它，肮脏的织布工！如此神圣的圆柱体不应在肮脏的爪子里保持更长的时间！
LIBRARIAN_RELIC_DECLINED,"Hold them, will she? Covet them? Can she not part with such a small prize?&lt;page&gt;Remain blind fool she. This Keeper&#8217;s understanding stays with itself.",抱着他们，会吗？垂涎他们吗？她不能分享这么小的奖项吗？这个守护者的理解与自己保持联系。
LIBRARIAN_SIMPLE_2_TALK,"Weaver-thing! Does she hope to spy upon our treasured records?&lt;page&gt;Within our vast store, always more there is to know, the old methods of prayer, to this land, to its rulers, and to the strength at its heart.",Weaver-thing！她是否希望监视我们珍贵的记录？
LIBRARIAN_FIRST_RELIC_ASK,She carries a precious cylinder! She must give it! Share it! Claw to claw!&lt;page&gt;Pass it! And this Vaultkeeper shall grant their wisdom. Just a small taste! A trickle! A glimmer! Of our Citadel&#8217;s sacred understandings.,她带有一个宝贵的圆柱体！她必须给它！分享！爪子爪！＆lt; page＆gt;通过它！这个金库人员将授予他们的智慧。只是一个小的味道！滴答！微光！我们的城堡的神圣理解。
SONG_KNIGHT_MEET_1,"Woken, is this sentinel. F-f-f-functional, is its shell.&lt;page&gt;Still devoted, is this s-s-sentinel, and awaiting your commandment.&lt;hpage&gt;You speak, gilded one? I&#8217;ve no command for you, but my curiosity is piqued.&lt;hpage&gt;You call yourself a sentinel. What is it you are charged with protecting?&lt;page&gt;Defence of the sacred C-c-citadel, and the voices that fill it-t-t, is our eternal duty.&lt;hpage&gt;I had assumed as much. Yet look around you, gilded one. During your slumber, the Citadel has fallen and its voices lay silent. This place is dead, or very nearly.&lt;hpage&gt;Some would argue that standing guard over a kingdom&#8217;s corpse is a foolish task, empty of meaning. I wonder then, will you still hold true to your charge?",醒了，这是哨兵。F-f-f功能是它的外壳。我没有为您提供任何命令，但是我的好奇心是被激发的。您被指控保护神圣的C-C-Citadel的辩护，而填补IT-T-T的声音是我们的永恒职责。＆lt; hpage＆gt;但是环顾你，镀金。在沉睡期间，城堡倒下了，其声音保持沉默。这个地方已经死了，或者几乎是。那我想知道，您还会忠于您的费用吗？
LIBRARIAN_SIMPLE_1_TALK,"One must not wander idle between these sacred shelves! This is a holy place. Reverence! It is demanded.&lt;page&gt;If the fool she wishes to view this Keeper&#8217;s collection, head to the listening room below.",在这些神圣的货架之间不得闲逛！这是一个圣地。尊敬！要求。
SURFACE_EDGE_REPEAT,"&lt;hpage&gt;My choice is made. I cannot leave. I must descend again, and see Pharloom freed.",＆lt; hpage＆gt;我的选择是做出的。我不能离开。我必须再次降临，然后看到释放的滑织。
SONG_KNIGHT_RESTING_MEET,"&lt;hpage&gt;The signs of battle here are clear, gilded one. Is it your charge then to hunt the haunted, even if they be of the Citadel&#8217;s ruling castes?&lt;page&gt;Defence of the sacred Cit-t-tadel, and the voices that fill it, is the eternal d-duty of the sentinels.&lt;page&gt;Termination, is the n-n-necessary fate of all those enthralled by the whispering Silk.",＆lt; hpage＆gt;这里的战斗迹象很清楚，镀金。即使他们是城堡的统治地等级的辩护，即使他们是统治的种姓？
SURFACE_EDGE,"&lt;hpage&gt;Out there lie the endless wastes... If I cross them now, Pharloom shall fall to a black fate of my making.&lt;hpage&gt;My choice is made. I will not abandon its bugs to that grim end. I must descend again, and cut them free.",＆lt; hpage＆gt;在那里无休止的废物...如果我现在越过它们，伪装将落在我制作的黑色命运上。＆lt; hpage＆gt;我的选择是做出的。我不会将其错误放在那个严峻的末端。我必须再次下降，然后将它们释放。
LIBRARIAN_CLOSED_FIRST,"&lt;hpage&gt;Keep safe, Vaultkeeper. I may expect your service in future and I&#8217;d not have you pass before that task is complete.&lt;page&gt;Gyak... No fool this Keeper. It has lived long, watched its fellows wither, but it shall not die, not yet, not while knowledge needs be sought.&lt;page&gt;This pact is made, Weaver-spawn, insight for us, both she and it.&lt;page&gt;This holy Citadel, in glory and fall, there are holes in its history, even to a Keeper&#8217;s knowledge, even to the vaults.&lt;page&gt;Seek the cylinders, she must, those objects of intricate insight. Bring more for this Keeper and only this Keeper, for in this Citadel none are left possessed of such sound, sharp mind as it.",＆lt; hpage＆gt;保持安全保管员。我可能希望您将来的服务，而我没有通过在完成该任务完成之前就没有通过。它已经活了很长时间，看着自己的同伴枯萎，但还没有死，还没有在寻求知识时。保险库。为这个守护者带来更多，只有这个守护者，因为在这座城堡中，没有一个声音，敏锐的头脑。
COG_STATUE_ALL_TALK_A,"Pilgrim of Pharloom eternal, regale us with our Threefold song, that you may rise above and worship before our kingdom&#8217;s divine heart.",pharloom Eternal的朝圣者，用我们的三倍歌曲为我们重新征服了我们，您可以在我们的王国神圣的心之前崛起并敬拜。
