Key,EN,ZH
FORGE_DAUGHTER_ACT_3_START_FIRST_MEET_1,"Oh! Pointy bug, why do you bother us at our work? The world cracks and quakes to some grave new calamity, surely you should seek somewhere safer?&lt;hpage&gt;As far as I might flee, I suspect no such place exists, and in any case, I would not see this land&#8217;s bugs abandoned to their end.&lt;hpage&gt;What of you? Why do you choose to remain so diligent at your task, given the fell state of your lands?",哟！小尖头虫，干嘛打扰咱干活？外面又闹起什么灾祸，搞得地动山摇，你该找个安全地儿躲躲才对啊？&lt;hpage&gt;恐怕无论逃到哪里，都无处可避。更何况，我不愿抛下此地生灵，让它们无力地面对终结来临。&lt;hpage&gt;你们呢？既然明白此地危在旦夕，为何还要死守这熔炉？
FORGE_DAUGHTER_MEET_1,"Oh! Small pointy bug, why do you bother us at our work?&lt;hpage&gt;The sound of your craft called me to investigate. What is your duty here? Are you a smith of some kind?",嘿！小尖头虫，干嘛打扰我们干活？&lt;hpage&gt;你们的锻打声引我前来。你们在这儿做些什么？可是铁匠？
LADY_BUG_ACCEPTED_1,"Ola, ola, time to play! Take these straight pins and strike the target when you see it!&lt;page&gt;If you can strike the target fifteen times, the prize is yours!",哎哎，游戏要开始咯！拿好这些掷针，见靶就扎！&lt;page&gt;击中靶子十五次，奖品就是您的！
FORGE_DAUGHTER_MEET_2,"A smith? Hardly so crude! We are Forge Daughter! How can a pointy bug not tell?&lt;page&gt;Ours is the ancient line and honoured role. These docks and lands around are fortunate to have our skills.&lt;hpage&gt;If you are as talented as you suggest, would you lend me your aid? I&#8217;ve lacked for my usual tools and I suspect you could craft fine replacements.&lt;page&gt;Blades and traps, no doubt? We know your type!&lt;hpage&gt;Of sorts, but maybe strange to this land? Some would likely prove fine challenge for your craft.&lt;page&gt;Hmph! Then we&#8217;ll construct them. But! You&#8217;ll provide the materials, and compensation for our time.",铁匠？太掉价了！我们可是熔炉之女！你竟然不认识我们？我们祖传的手艺让整个深坞都沾光！&lt;hpage&gt;若你们的技艺真如你所夸耀那样好，可否帮我个忙？我的一些工具没有了，我想你们应该能打造合用的替代品。&lt;page&gt;要做刺针还是陷阱？你这种客人我见多了！&lt;hpage&gt;有些可能是你没见过的款式，对你们的工艺应该是不小的挑战。&lt;page&gt;哼！那咱就造出来给你看。但材料你得自备，工钱也得结清。
LADY_BUG_ACCEPTED_2,"Ola, ola, time to play! Take these straight pins and strike the target when you see it!&lt;page&gt;If you can strike the target twenty-five times, the prize is yours!",哎哎，游戏要开始咯！拿好这些掷针，见靶就扎！&lt;page&gt;击中靶子二十五次，奖品就是您的！
LADY_BUG_REST,"Well, perhaps that&#8217;s enough games for now eh?&lt;page&gt;We&#8217;ll need to come up with a much trickier challenge to best you, my lady!",好吧，我想就先玩到这里为止？&lt;page&gt;我们得琢磨个更刁钻的挑战才能赢过您，女士！
FORGE_DAUGHTER_ACT_3_REPEAT,"This world may not have long, but we shall face its end still delivering our duty.",这世界或许时日无多，但咱就算直面末日也要把活干完。
FORGE_SHARD_POUCH_DESC,"To maintain one&#8217;s tools is a constant task. These shards should be kept close when you travel, that you can repair and replenish as the need arises.",保养工具需要持之以恒。旅程中应当随身携带这些碎片，以便随时进行修理和补充。
BALLOW_CONTROL_REPEAT,"Pop inside the diving bell once you&#8217;re feelin&#8217; good and ready. In the meantime, I&#8217;ll get to seeing things set up here.",这是这个大铁肚子的钥匙。等你准备好了就钻进去。我这就去把装置整备妥当。
FORGE_ITEM_STING_SHARD_DESC,"A vicious stabbing trap? We can build it. Just know, it disturbs us, these devious implements you conceive to kill.",带尖刃的陷阱是吧？能造。但你得知道，我们可不喜欢鼓捣这些阴险的杀戮工具。
LADY_BUG_OFFER,"Ola, ola! Welcome my lady, so glad you found us here! I can see you&#8217;re blessed with strong limbs and keen sight.&lt;page&gt;Fond of frolics are you? Keen to test your aim? We&#8217;d be right honoured to play a little game with you. A little test of skill we&#8217;ve set up.&lt;hpage&gt;I&#8217;ve no need to test my skills, sir, nor do I have time for frivolities.&lt;page&gt;Oh, but we&#8217;d make it worth your while! A prize awaits you, if you can meet our challenge!&lt;hpage&gt;If you offer a prize, that changes matters. I can meet any challenge if the reward is sufficient. What are the rules of your game?&lt;page&gt;Exceedingly simple, my lady! I&#8217;ll provide the pins for throwing, and my associate will provide a target. Hit the target fifteen times and you&#8217;ll earn yourself a worthy prize!",哎哎！欢迎大驾光临！真高兴您找到这儿！一看您就是肢强目锐的虫。&lt;page&gt;喜欢玩游戏吗？要不要来试试准头？我们设计了个小游戏，可以考验您的技巧。&lt;hpage&gt;先生，我无需试炼技艺，更无空闲嬉闹。&lt;page&gt;别呀！奖品丰厚着呢！只要完成挑战，奖品就是您的！&lt;hpage&gt;既然有奖品，倒可以尝试。只要奖励足够丰厚，任何挑战都能接受。游戏规则是什么？&lt;page&gt;简单至极！我将为您提供掷针，我的伙计会提供靶子。击中靶子十五次，奖品就归您了！
KNIGHT_LOCK_INSPECT,A heavy door chained with a simple padlock.,一扇厚重的门扉，挂着一只简易挂锁。
DOCK_KEY_RECEPTICLE_HINT,"&lt;hpage&gt;This bell could carry me below, but it will first require a key, and an operator to aid its descent.&lt;hpage&gt;I cannot complete this task alone. Someone upon these docks will have to assist me.",&lt;hpage&gt;此钟可载我下沉，但需要钥匙开启，还需要操作员协助下潜。&lt;hpage&gt;我自己难以达成此事，需要得到码头上某位清醒者的帮助。
BALLOW_GENERIC_ACT3,"Oi! What&#8217;s with all these tremors? This smelt still need shovelling, and the shakes&#8217;re only making it harder.",啊喂！这震天动地的，到底是怎么回事？晃荡个没完，还让不让干活了？
FORGE_DAUGHTER_DIVING_BELL_TALK_FIRST_SHOP_ACT_3,"&lt;hpage&gt;Though tied by charge, would you provide me your service, Forge Daughter? I have need of tools that your skills could likely provide.&lt;page&gt;Blades and traps, no doubt? We know your type!&lt;hpage&gt;Of sorts, but maybe strange to this land? Some would likely prove fine challenge for your craft.&lt;page&gt;Hmph! Then we&#8217;ll construct them. But! You&#8217;ll provide the materials, and compensation for our time.",&lt;hpage&gt;熔炉之女，你们虽有使命在身，但可否为我打造些工具？你们的手艺应该能胜任。&lt;page&gt;要做刺针还是陷阱？你这种客人我见多了！&lt;hpage&gt;差不多，有些可能是你们没见过的款式，对你们的工艺应该是不小的挑战。&lt;page&gt;哼！那咱就造出来给你看。但材料你得自备，工钱也得结清。
BALLOW_DIVING_BELL_TO_TRAVEL_UP,"&lt;hpage&gt;Sir, I need to return above. Please ready the bell for me.&lt;page&gt;Aye, miss. Sit on the bench and let&#8217;s get you hauled up.",&lt;hpage&gt;巴洛先生，我需要返回地面。请准备上浮。&lt;page&gt;好嘞，小姐。坐稳扶牢，这就把你拽上来。
LADY_BUG_CHALLENGE_FINAL_WIN,"Quite a lot of targets struck, and quite a lot of rosaries earned! Our lady never fails to impress us!",击中了非常多目标，念珠赚得盆满钵满！女士，您总能让我们大开眼界！
LADY_BUG_CHALLENGE_FAILED,"Ola, ola! Have to stop you there. That&#8217;s three times now you&#8217;ve missed your mark! I&#8217;m afraid that makes you the loser of our little game, with all due respect.&lt;page&gt;Fret not though, for we never tire of playing! Step over here and we can start another game.",哎哎！得叫停啦。您已脱靶三次！恕我直言，这局算您输。&lt;page&gt;没关系，我们的游戏永远欢迎您！请移步这边来，我们再开一局。
DIVING_BELL_TO_BENCH_INSPECT_ASCEND,Cancel Ascent?,取消上浮？
FORGE_LAVA_CHARM_DESC,This trinket is our own invention. It wards against the deadly lava and heat around these docks. The workers used to request them of us. Now they&#8217;ve lost the mind to care.,这宝贝可是我们的独家发明，可以用来抵御深坞致命的熔岩与高温。往日工虫们争相求购，如今它们却连心智都已涣散。
FORGE_DAUGHTER_CANCEL_HASMETAL,"Farewell, then. If you require our craft, this forge is always hot.",慢走不送，需要造东西的话随时过来。
BALLOW_CONTROL_POST_REPEAT,"The new shell-shield&#8217;s all bolted on tight, miss. If you&#8217;re planning another descent, head down, holler, and I&#8217;ll get you where you&#8217;re goin&#8217;.",我把新护壳加固得很严实，小姐。如果你打算再下潜一次，就下来喊一声，我会帮你启程。
FORGE_DAUGHTER_TALK_2,"&lt;hpage&gt;The behaviour of your fellow workers, I&#8217;ve seen similar... agitation upon the roads. These docks are not alone in the strangeness of their occupants.&lt;page&gt;&#8217;Tis odd behaviour to be sure, but not for Ballow and us to know. Ours is busy work, and we keep to ourselves.&lt;page&gt;Whatever the goings on of the world outside, no bother to us, as long as our craft can continue.",&lt;hpage&gt;你同僚的这般行径，我在路上也见过类似的……狂躁。这码头的住民并非孤例。&lt;page&gt;这种行为确实奇怪，但我们和巴洛可懒得深究。我们只管埋头干活，少管闲事。&lt;page&gt;外头天塌地陷都与我们无关，只要这门锻造手艺能传下去就行。
FORGE_DAUGHTER_TALK_3,"&lt;hpage&gt;How did you come to serve these docks, Forge Daughter?&lt;page&gt;Sent from our Forgehome we were, at request of those holy bugs above.&lt;hpage&gt;The Citadel dwellers? The veiled bugs? They ordered you here?&lt;page&gt;Yes! An age ago that. Such is duty! We Forge Daughters live to hone the craft, and aid the line.&lt;page&gt;By the Citadel&#8217;s patronage, and our long duty upon these docks, our Forgehome would swell in holy esteem.",&lt;hpage&gt;熔炉之女，你们为何来此码头效力？&lt;page&gt;是上头那些圣虫召我们来的，我们在熔炉乡收到了调令。&lt;hpage&gt;圣堡的住民？那些覆面虫？是他们下令调遣你们来这儿的？&lt;page&gt;正是！都是陈年旧事了。职责所在嘛！我们熔炉之女活着就为磨砺手艺，延续传承。&lt;page&gt;靠着圣堡的庇佑和在这些码头长年累月的苦工，熔炉乡的名望自会愈发神圣。
FORGE_DAUGHTER_TALK_1,"&lt;hpage&gt;I&#8217;d expected this workshop too would contain only combative types, but you seem composed, Forge Daughter.&lt;page&gt;You&#8217;ve met the workers? They&#8217;re all wound up! They still work at their tasks, in a simple way, but they&#8217;re useless for conversation. It&#8217;s only ourselves and young Ballow with any sense left.",&lt;hpage&gt;我原以为这工坊里全是些好斗之徒，但你们倒是沉着清醒，熔炉之女。&lt;page&gt;见过那些工虫没？个个跟上了发条似的！它们没日没夜机械式地干活，但早就不会聊天了。如今只剩咱和那边的巴洛还保留着些清醒。
BALLOW_CONTROL_POST_MEET_NO_REPAIR_SEEN,"Miss! Errr... Ullo... I see you&#8217;ve survived... somehow... Thought that last plunge must&#8217;a been your end.&lt;hpage&gt;It was not. I survived the fall, and managed a treacherous return.&lt;hpage&gt;For the diving bell&#8217;s failure, the risks were clear to me. The fault lies not with you.&lt;page&gt;Aye! As you say! This bell&#8217;s old. And time has a way of breaking things even as fine forged as this.&lt;page&gt;And see below, for its failure I&#8217;ve been workin&#8217; hard at improving the design! You last journey ended up being a valuable test... ahem.&lt;hpage&gt;Good. That return path is long closed to me, and your bell is now needed again.&lt;page&gt;Again? We&#8217;ll if you&#8217;re game enough to try a second time... A shell-shield&#8217;s been fitted, and the bell&#8217;s like new. Better&#8217;n new!&lt;page&gt;If you&#8217;re planning another descent, head down, holler, and I&#8217;ll get you goin&#8217;.",小姐！呃……那个……你居然还活着……真行啊……我以为那趟下潜准要了你的命。&lt;hpage&gt;还好，坠落时侥幸生还，又爬过险路回来。&lt;hpage&gt;潜钟故障本在意料之中，错不在你。&lt;page&gt;没错！你说得对！这钟老掉牙了。再好的锻造也经不起岁月折腾。&lt;page&gt;你瞧，因为这次事故，我已经在改进设计了！权当这回是一次有价值的测试……咳。&lt;hpage&gt;很好。从湖底回来的路已经行不通了，若我再次下潜仍需用到此钟。&lt;page&gt;还来？你要真有胆量再试……护壳已经装好了。现在这只潜钟跟全新的一样！不，比新的还强！&lt;page&gt;如果你打算再下潜一次，就下来喊一声，我会帮你启程。
BALLOW_DIVING_BELL_TO_TRAVEL,"&lt;hpage&gt;Sir, I am ready. Please prepare the bell for departure.&lt;page&gt;S&#8217;time to take the plunge, aye, miss? Just sit on the bench, and I&#8217;ll see you strapped in tight.",&lt;hpage&gt;巴洛先生，我已就绪。请准备下潜。&lt;page&gt;好嘞，小姐，跳水时间到了。在椅子上坐稳，我来给你捆严实咯。
DOCK_KEY_RECEPTACLE_INSPECT_DEMO,An old mechanism with a keyhole.,一个带钥匙孔的老旧机关。
BALLOW_CONTROL_POST_MEET,"It&#8217;s done, miss! I&#8217;ve fitted the shell-shield. Bell&#8217;s like new. Better&#8217;n new even!&lt;page&gt;If you&#8217;re planning another descent, head down, holler, and I&#8217;ll get you goin&#8217;.&lt;hpage&gt;Your work is appreciated, sir. Know that, with luck, the threat from below might soon be quelled, and your lands shall rest calm.&lt;page&gt;Well... Good! I&#8217;m only really wishin&#8217; to return to the forge, and my regular duties... A little purpose, routine...&lt;page&gt;Frankly, miss, all this action&#8217;s more&#8217;n a bit overwhelming for bugs like me. I&#8217;ll be glad when it&#8217;s all over... Providing we survive of course.",搞定啦小姐！护壳装好了。现在这只潜钟跟全新的一样！不，比新的还强！&lt;page&gt;如果你打算再下潜一次，就下来喊一声，我会帮你启程。&lt;hpage&gt;辛苦你了。若是运气好，下面的威胁很快便会平息，此地也能重回安宁。&lt;page&gt;那敢情好！我只盼着早日回熔炉干回老本行……有点奔头，按部就班……&lt;page&gt;说真的，小姐，这种大场面对我这种小虫子来说太刺激了。等这一切都结束后，我们……当然，前提是我们能活下来。
BALLOW_REPAIR_MEET,"Miss! Errr... Ullo... I see you&#8217;ve survived... somehow... Thought that drop must&#8217;a been your end.&lt;hpage&gt;It was not. I survived the fall, and managed a treacherous return.&lt;hpage&gt;For the diving bell&#8217;s failure, the risks were clear to me. The fault lies not with you.&lt;page&gt;Aye! As you say! This bell&#8217;s old. And time has a way of breaking things even as fine forged as this.&lt;page&gt;And you can see here, for its failure I&#8217;d already been workin&#8217; at improving the design! Ended up being a useful test... ahem.&lt;hpage&gt;Good. That return path is now closed to me, and your bell may still be needed if I choose to descend again.&lt;page&gt;Again? We&#8217;ll if you&#8217;re game enough to try a second time...Once this new shield-shell is fitted, it&#8217;ll surely withstand the drop!.. Surely!",小姐！呃……那个……你居然还活着……真行啊……我以为那趟下潜准要了你的命。&lt;hpage&gt;还好，坠落时侥幸生还，又爬过险路回来。&lt;hpage&gt;潜钟故障本在意料之中，错不在你。&lt;page&gt;没错！你说得对！这钟老掉牙了。再好的锻造也经不起岁月折腾。&lt;page&gt;你瞧，因为这次事故，我已经在改进设计了！权当这回是一次有价值的测试……咳。&lt;hpage&gt;很好。从湖底回来的路已经行不通了，若我再次下潜仍需用到此钟。&lt;page&gt;还来？你要真有胆量再试……等新护壳装好，保准能扛住下坠！绝对没问题！
FORGE_DAUGHTER_MEET_2_DEMO,"A smith? Hardly so crude! We are Forge Daughter! How can a pointy bug not tell?&lt;page&gt;Ours is the ancient line and honoured role. These docks and lands around are fortunate to have our skills.&lt;hpage&gt;If you are as talented as you suggest, would you lend me your aid? I&#8217;ve lacked for my usual tools and I suspect you could craft fine replacements.&lt;page&gt;Blades and traps, no doubt? We know your type!&lt;hpage&gt;Of sorts, but maybe strange to this land? Some would likely prove fine challenge for your craft.&lt;page&gt;Hmph! Then soon, yes! I may accept. But not now! Now there is much work to be done, and we cannot afford to be bothered so.",铁匠？太掉价了！我们可是熔炉之女！你竟然不认识我们？我们祖传的手艺让整个深坞都沾光！&lt;hpage&gt;若你们的技艺真如你所夸耀那样好，可否帮我个忙？我的一些工具没有了，我想你们应该能打造合用的替代品。&lt;page&gt;要做刺针还是陷阱？你这种客人我见多了！&lt;hpage&gt;有些可能是你没见过的款式，对你们的工艺应该是不小的挑战。&lt;page&gt;哼！那行，你过阵子再来！咱会造出来给你看！这会儿活儿太多，咱忙不过来！
FORGE_DAUGHTER_DIVING_BELL_TALK_FIRST_MEET,"Oh! Small pointy bug, why do you bother this Forge Daughter at their work?&lt;hpage&gt;These black quakes that wrack your lands, I am seeking to see them quelled at their source, below the lakes of flame.&lt;page&gt;You would wish to descend so deep?... It is true these docks possess the means. Alas, we ourselves cannot help. Whether Pharoom&#8217;s health or fall, our charge ties us to this forge, always.&lt;page&gt;Ballow there&#8217;s the bug to ask, and if our fate is as dire as your action suggests, we are sure he is only needing of some quick convincing.",嘿！小尖头虫，干嘛打扰我们熔炉之女干活？&lt;hpage&gt;&lt;hpage&gt;如今黑灾震动大地，我想深入熔岩湖之底，将其从源头平息。&lt;page&gt; 小尖头虫，你想潜那么深？……码头那边倒是有法子能办到。&lt;page&gt;唉，可惜咱帮不上忙。不管纺络是死是活，咱都得守着这熔炉。&lt;page&gt; 去找码头那边的巴洛吧。若局势真如你所说那般危急，你随便吓唬两句他就会服软。
FORGE_DAUGHTER_REPEAT_DEMO,"Return later, pointy bug! Now there is much work to be done, and we cannot afford to be bothered so.",过阵子再来，小尖头虫！眼下正忙着呢，少添乱！
FORGE_DAUGHTER_ACT_3_WHITE_FLOWER,"&lt;hpage&gt;Forge Daughter, I have acquired a power that will enable me to end this black madness. Soon I will act to stop the quakes and save this land.&lt;page&gt;Excellent, pointy bug. Your drive, and your vigour, both have proven surprisingly large for one so small.&lt;page&gt;We shall remain here, still. If our service can aid your critical task, know we will continue to provide it gladly.",&lt;hpage&gt;熔炉之女，我已获得终结黑灾的力量。很快便将行动，平息震动，拯救此地。&lt;page&gt;干得好，小尖头虫。你这小身板里的劲头倒是大得出奇。&lt;page&gt;咱还会守在这儿。若咱这手艺能助你成事，尽管开口便是。
FORGE_DAUGHTER_ACT_3_SHOP_ REPEAT,"&lt;hpage&gt;Stay safe, Forge Daughter. If I require your aid, I shall return.&lt;page&gt;Our wishes go with you, pointy bug. Calm the raging of our world, that our task can continue.",&lt;hpage&gt;保重，熔炉之女。若是需要帮助，我自会再来。&lt;page&gt;祝你好运，小尖头虫。平息这外头的狂乱，咱才能继续安心干活。
DOCK_DIVING_BELL_CONTROLS_HINT,&lt;hpage&gt;These controls are complex. If I&#8217;m to descend within the bell below I will first require an operator.&lt;hpage&gt;Someone upon these docks will have to assist me.,&lt;hpage&gt;此操控装置颇为复杂。若想要乘潜钟下潜，需要有操作员协助。&lt;hpage&gt;需要得到码头上某位清醒者的帮助。
BALLOW_DIVING_BELL_TO_TRAVEL_DOWN,"&lt;hpage&gt;Sir, I wish to depart. Please ready the bell for travel.&lt;page&gt;Sure thing, miss. Sit on the bench and I&#8217;ll send you down.",&lt;hpage&gt;巴洛先生，我可以出发了。请整备好潜钟。&lt;page&gt;好嘞，小姐。在椅子上坐稳，我这就送您下潜。
LADY_BUG_REOFFER,"Interested in our little game, my lady?&lt;page&gt;If you can hit the target fifteen times you&#8217;ll earn yourself a worthy prize!",对我们的小游戏感兴趣吗，女士？&lt;page&gt;击中靶子十五次，奖品就归您了！
FORGE_DAUGHTER_ACT_3_START,"Oh! Pointy bug, you return? Our world cracks and cries from some grave new calamity.&lt;page&gt;Nevertheless, we must remain, fixed to this forge and its service. Ours is a duty lifetime bound.",&lt;page&gt;嘿！小尖头虫，你回来了？外面又闹起什么灾祸，搞得哭天抢地的。&lt;page&gt;不过无所谓，咱还得守着熔炉干活。使命在身，至死方休。
BALLOW_GENERIC,"If you need something, talk to the boss. I&#8217;m busy.",有事找老板说去。我正忙着呢。
DOCK_DIVING_BELL_CONTROLS,A control panel with various levers and gauges.,布满操纵杆与仪表的控制台。
BALLOW_DIVING_BELL_PT1,"&lt;hpage&gt;Sir, I have need to head below the lakes of flame.&lt;hpage&gt;There is a diving bell at the base of this structure that seemed fit for the task. I require it opened, and an operator to send it deep.&lt;hpage&gt;As one of few upon these docks with mind still sound, that role must fall to you.&lt;page&gt;Can&#8217;t you see I&#8217;m busy, miss? Ain&#8217;t got time for naught else while the shovelling needs doing.&lt;hpage&gt;Choose to aid me now or all your efforts will soon be wasted. This kingdom crumbles. Its collapse is inevitable. If you wish for your work, and your life to continue, you must help me, now.",&lt;hpage&gt;先生，我需要潜入熔岩湖之下。&lt;hpage&gt;此建筑底部有座潜钟可用。我需要把它打开，并有个操作员送我下沉。&lt;hpage&gt;如今码头清醒者寥寥无几，此事只能由你来办。&lt;page&gt;没看我正忙吗，小姐？眼下铲矿石的活还干不完呢。&lt;hpage&gt;这王国正在崩塌，覆灭无可避免。你不帮我，就等着一切辛劳付诸东流。若你还想活命，还想每天有活干，就立刻帮我。
