Key,EN,ZH
CARETAKER_SNARE_OFFER,"It&#8217;s feelin&#8217; almost time, eh, bellringer? You and her who waits up there. That fated meeting won&#8217;t hold forever... Ready to make your play, to oust one ruler and claim her place?&lt;hpage&gt;I&#8217;ll not deny some part of me desires that outcome... Dominance, it seems, is baked deep in my blood, as too, no doubt, for the one up top.&lt;hpage&gt;And yet, another part resists... A part, over time, I find myself siding with more...&lt;hpage&gt;That part wishes not to claim a monarch&#8217;s mantle, rather it would see my freedom regained, and this kingdom&#8217;s bugs unshackled from their pale chains.&lt;page&gt;...Remarkable idea you&#8217;re speakin&#8217; there, bellringer, a world cut free. Not a wish I&#8217;ve had much cause to hope on, serious like... but I ain&#8217;t so surprised to hear you speak it.&lt;page&gt;For all your helpin&#8217;, I been seein&#8217; it clearer. You&#8217;ve still got the monarch in you, alright, and the glare of a Weaver, but the ambition... that&#8217;s wild different from both.&lt;hpage&gt;If you have already guessed to my desire, sir, and share some part of it, would you offer me aid in the conflict to come?&lt;page&gt;Aye... Maybe, yes. I can barely bear to tell it... But there&#8217;s an idea, one rare discussed, for fear of her up there sensin&#8217; the score.&lt;hpage&gt;You have conceived a method, I take it? A way to see a monarch... removed? And me left free from claiming her station?&lt;page&gt;...We have, me and what remains of my family. S&#8217;a trap, of a sort, beyond the skill of this Citadel, one to go further than just her binding. You&#8217;d be just the hunter to set it, if you&#8217;re dare enough to try...",Feelin＆＃8217;差不多，贝林格？你和她在那里等着。那次注明的会议将永远保持不变……准备发挥作用，罢免她的位置？时间，我发现自己与更多...＆lt; hpage＆gt;那部分希望不要求君主的野蛮人，而是会看到我的自由恢复了，这个王国的漏洞与他们苍白的链条无关紧要。在那里，贝林格（Bellringer），一个自由砍伐的世界。我的愿望并不是一个值得希望的理由，就像...但是我很惊讶地听到您说话。更清楚。您仍然把君主在你里面，还可以，还有一个野心，但是野心……那与两者都不同。我几乎无法说出它...但是，有一个想法，一个罕见的想法，因为害怕她在那里sensin＆＃8217;分数。看君主...删除的一种方式？我摆脱了她的车站？S＆＃8217;一个陷阱，超出了这座城堡的技巧，而不仅仅是她的约束力。如果您敢于尝试...
CARETAKER_SWAMP_SOUL,"What&#8217;s that you got there, bellringer? Stole someone else&#8217;s soul for yourself?&lt;hpage&gt;You speak of the remnant I found in the muck-choked caves beside the Citadel? This is soul siphoned from a once powerful bug.&lt;hpage&gt;It&#8217;s only a thin mix now, but there is still some strength left. At peak, their talents must have been impressive.&lt;page&gt;Aye, they was that. I knew the bug, in &#8216;is prime, long time back. Braver&#8217;n most, and as little a fan of this Citadel as you yourself.&lt;page&gt;Went seekin&#8217; alliance with those basic bugs of the swamps. Thought they&#8217;d both gain from the union... Scheming defiance, or some such stupidity!&lt;page&gt;Now he&#8217;s as dead as he was daft! Don&#8217;t go tryin&#8217; ta make friends in Pharloom, bellringer. Nothin&#8217; good comes of it.",贝林格（Bellringer），您到达那里的东西是什么？偷走了别人的灵魂吗？这是一个曾经有功能强大的错误。在高峰期，他们的才华一定给人留下了深刻的印象。我知道这个错误，在＆＃8216;中很长时间。勇敢的＆＃8217; n，这是您自己的粉丝。＆lt; page;与沼泽的基本错误结盟。以为他们两者都从工会中获得了收获...策划的反抗，或者有些愚蠢！不要去Tryin＆＃8217;ta在贝林格（Bellringer）的伪造中交朋友。Nothin＆＃8217;好了。
CARETAKER_BEAST,"Hmph. Bellringer, you might think me a dullard, but I understand this place and have well-good senses.&lt;page&gt;Brought here, weren&#8217;t you? From beyond the border of our lands?&lt;hpage&gt;You are correct. The one who waits atop this Citadel... Through their hospitality, I arrived in this kingdom. I seek now to return that welcome in kind.&lt;page&gt;Hmph. Beastly words, them. Finely spoken, but beastly all the same.&lt;page&gt;I just pray you don&#8217;t bring any more unneeded pain down on the heads of these gormless little pilgrims...",HMPH。贝林格，您可能会认为我是个沉闷的人，但我理解这个地方并且具有很好的感官。从我们土地的边界之外？＆lt; hpage＆gt;你是正确的。一个在这座城堡上等着的人...通过他们的热情好客，我到达了这个王国。我现在寻求返回亲切的欢迎。野性的话，他们。口语很少，但野兽都是一样的。
CARETAKER_SNARE_COMPLETE_PREPARE,"Found it all, did ya, bellringer? Then join me and let&#8217;s get to preppin&#8217;! I&#8217;ll be askin&#8217; both your Silk and your claws &#8216;fore the construction.",找到了一切，Ya，Bellringer吗？然后加入我，让＃8217;i＆＃8217; ll是Askin＆＃8217;您的丝绸和爪子都在结构前面。
PILGRIM_SMALL_02,"The Citadel chose us, granted us a little more living. For what purpose though, who could say?",城堡选择了我们，授予我们更多的生活。虽然出于什么目的，谁能说？
CARETAKER_SNARE_REPEAT,"If&#8217;n your wantin&#8217; that trap made, you&#8217;d best get to collectin&#8217;. I&#8217;ll point you toward what&#8217;s needed, best as I can.",如果您想要的＃8217;那个陷阱是您最好的，您可以最好地收集＃8217;。我将您指向最需要的东西，尽我所能。
CARETAKER_MERCHANT,"Heard you did the savin&#8217; for our dear merchant there? I&#8217;ve seen her about, sneaking and scrounging, even a&#8217;fore you was ringing that bell.&lt;page&gt;She&#8217;s a useful sort, but don&#8217;t let her age be foolin&#8217;, she&#8217;s still the sharpest mind for a deal.&lt;page&gt;Won&#8217;t be long till there&#8217;s nary a rosary about this shrine that ain&#8217;t found its way into her pockets.",听说你做了萨维因＆＃8217;对于我们亲爱的商人在那里？我看到了她，偷偷摸摸而偷偷摸摸，甚至是你在敲响那个钟声。交易。
CARETAKER_SNARE_REOFFER,"Bellringer... Re-thinkin&#8217; on that trap, are ya? It&#8217;s a mad method, for sure, but you&#8217;d be just the hunter to set it, if&#8217;n you&#8217;re dare enough to try...",贝林格...重新思考＃8217;在那个陷阱上，是吗？当然，这是一种疯狂的方法，但是您只是将其设置的猎人，＃8217; n You＆＃8217; re Draine足够敢于尝试...
CARETAKER_SNARE_ACCEPT,"&lt;hpage&gt;Grant me your aid, sir. If your trap provides a path to freedom, both for myself and your land&#8217;s bugs, I may indeed choose to trigger it.&lt;hpage&gt;What work do you need of me now to see your service made?&lt;page&gt;It&#8217;s my family&#8217;s strength you&#8217;ll need be seeking, bellringer, us three ol&#8217; bugs still alive, spread &#8216;cross this kingdom, and one poor cousin dead and drained in swamps choked rotten.&lt;page&gt;Each has power. Raw, savage stuff! For you, they&#8217;ll give it, if for their fascination at the act, or the thrill of defiance... or because they have no choice at all.",＆lt; hpage＆gt;先生，请给我您的帮助。如果您的陷阱为我自己和您的土地提供了通往自由的途径，我确实可以选择触发它。OL＆＃8217;虫子仍然活着，散布＆＃8216;越过这个王国，一个可怜的堂兄死了，被沼泽淹没了。原始的，野蛮的东西！对于您来说，如果他们对行为的迷恋或反抗的刺激，或者因为他们根本别无选择，他们就会给予它。
CITY_MERCHANT_ITEM_WARDKEY,"Real fine key this. No doubt it&#8217;ll open the way to somewhere special. Somewhere full of goodies, I&#8217;ll bet. Find the lock, and it&#8217;ll practically pay for itself!",真正的钥匙。毫无疑问，这将为特殊的某个地方打开道路。在充满糖果的地方，我＆＃8217; ll bet。找到锁，它几乎可以自己付费！
CARETAKER_DELIVERY,"&lt;hpage&gt;Caretaker, I bring supplies from the town of bells below the Citadel.&lt;page&gt;And badly needed they are, miss bellringer. Ain&#8217;t much finding or foraging happening with this mob, what with them choir types all stalkin&#8217; about the chambers beside.",＆lt; hpage＆gt;看守人，我从城堡下面的贝尔镇带来了物资。ain＆＃8217; t this暴民发生了很多发现或觅食，他们的合唱团类型所有stalkin＆＃8217;关于旁边的房间。
CARETAKER_SNARE_REPEAT_BELLHERMIT,"Buried in the warren of bells, at Pharloom&#8217;s core, seek my sullen uncle. That one has power to spare.",埋葬在贝尔斯的沃伦（Warren of Bells）中，在pharloom的核心中，请寻求我闷闷不乐的叔叔。那一个有能力可以备用。
PILGRIM_SMALL_01,"So you found this place too, sister? This Citadel&#8217;s grand promise has been strangled away by cursed thread, but at least the great bell here grants us some sanctuary.&lt;page&gt;We&#8217;re amongst the blessed few... granted just a little more living.",所以你也找到了这个地方，姐姐？这个城堡的宏大诺言被诅咒的线程勒死了，但至少这里的大钟给我们一些庇护所。
CITY_MERCHANT_REPEAT,"Off you go now, dear one. If it&#8217;s my trinkets you covet, you can trade me your rosaries up at the shrine. Blessings and farewell!",亲爱的，你现在去了。您可以垂涎的我的小饰品，您可以在神社交易念珠。祝福和告别！
PILGRIM_GENERIC_ACT3_REPEAT,Ooohh... If we&#8217;re no longer pilgrims... What are we?,哦，如果我们不再朝圣者...我们是什么？
CITY_MERCHANT_ITEM_TOOLMETAL,"Crafty types used to go all a&#8217;clamour for this metal. S&#8217;not much to look at, but I still remember its value.",狡猾的类型用于这种金属的所有呼声。S＆＃8217;没有什么可看的，但我仍然记得它的价值。
CARETAKER_MEET_1,Oi! You there!,哦！你在那里！
CARETAKER_MEET_REPEAT,"This shrine, awakened... it calls out to &#8216;em, you see. &#8220;It&#8217;s safe here. Come on over!&#8221; ringing in the ears of every lost pilgrim and grubby so-and-so unlucky enough to have made it to this blasted Citadel with their wits intact.&lt;page&gt;Well, what&#8217;s done is done, and what&#8217;s rung is rung. Just make sure you come back here soon, you lout! I ain&#8217;t dealing with all the fresh intake myself!&lt;hpage&gt;If time permits, sir bug, I shall visit again.",这座神社唤醒了……它呼唤＆＃8216; em，你知道。＆＃8220;它在这里安全。来吧！＆＃8221;每一个失去的朝圣者和肮脏的某人的耳朵响起，这是一个不幸的人，足以使它的智慧完好无损地到达了这座爆炸的城堡。只要确保您很快回到这里，您就会吧！我要处理自己所有新鲜的摄入量！
CARETAKER_SNARE_DECLINE,Guess I shouldn&#8217;t be surprised. It&#8217;s a fool act to try such a thing... Maybe even to think on it. Your kind ain&#8217;t designed to die.,猜猜我不应该感到惊讶。这是一个愚蠢的行为，可以尝试这样的事情……甚至可以考虑一下。您的善良的Ain＆＃8217; t旨在死亡。
CARETAKER_SNARE_ACCEPT_SNARE,"For the last part, I&#8217;ll also be needin&#8217; that rune setter you&#8217;re carryin&#8217;. Clever old Weaver tool, that thing, and the perfect base on which to stretch our power.&lt;page&gt;Once you&#8217;ve collected for yourself the other critical parts, I&#8217;ll ask you pass it over as well.",在最后一部分中，i＆＃8217; ll也是必需的＆＃8217;那个符文固定器您＆＃8217; re Carryin＆＃8217;。聪明的旧织布工具，那件东西，以及可以扩展我们的力量的理想基础。
CARETAKER_SNARE_REPEAT_SWAMP,"Find the husk of my cousin, claimed by the scorned bugs of the swamps. A careless fool to let himself be taken, and dead they might be, but some glimmer of his soul can still be sensed.",找到我堂兄的果壳，被沼泽的小虫子声称。一个粗心的傻瓜让自己被夺走，死了，但他的灵魂仍然可以被感觉到。
CARETAKER_SNARE_COMPLETE_PRE,"&lt;hpage&gt;Sir, I have the items requested. Craft me your trap that we may see these lands free.",＆lt; hpage＆gt;先生，我已要求物品。制作我的陷阱，我们可能会看到这些土地免费。
CITY_MERCHANT_MEET_AFTERBRIDGE,"T&#8217;was a good deed you did up above, dear one, saving me from them screeching flocks. Not seen the like of it in a long, long time.&lt;page&gt;I&#8217;ve returned with all sorts of new goodies, too. Lets see if anything I&#8217;ve scavenged will fit your fancy.",T＆＃8217;是您在上面做的好事，亲爱的一个，使我从尖叫的羊群中救了我。很长一段时间以来都看不到它的类似。让我们看看我是否有任何东西可以清理的东西适合您的幻想。
CARETAKER_WISHES_PROGRESS,"Don&#8217;t think I ain&#8217;t see&#8217;in it, bellringer! A whole lotta helpin&#8217; you&#8217;ve been up to, both here and down below!&lt;page&gt;S&#8217;a strange mantle you&#8217;re takin&#8217; for yourself, seeing all them bugs saved and wishes promised.&lt;hpage&gt;You find it strange, sir? I&#8217;ve found some solace in the service, and the rewards received have proved a boon on my journey.&lt;page&gt;Aye! But it ain&#8217;t your place now, is it? I see well what you are, Weaver&#8217;n more! It&#8217;s below your station! You ain&#8217;t no common sort meant for carin&#8217; on us low folk.&lt;hpage&gt;I could say the same for you, who still chooses to remain cowled. You continue to pose as only a simple pilgrim. Don&#8217;t you think it&#8217;s past time you ceased the performance?&lt;page&gt;Leave off, Old One! Permit a bug their small disguise! It&#8217;s been a pleasant thing to play simple. And I weren&#8217;t calling for change, even if you seem insistent on bringing it!&lt;hpage&gt;Change was unavoidable, sir, whether I arrived or not. The monarch stirs. Its threads stretch far. My presence only accelerates the inevitable.&lt;page&gt;So what&#8217;re you hopin&#8217; for, eh? Planning to usurp, to perch above us all as queen? Build up our hopes only to string us all in your own beastly web? Such is the way of Weavers and gods both...",不要以为我是贝林格！整个Lotta Helpin＆＃8217;您在这里和下面都做到了！为了自己，看到他们所有的虫子都保存下来并祝福了。我在服务中发现了一些慰藉，而收到的奖励证明了我的旅途中的恩赐。但是现在您的位置是吗？我看到了你是什么，织布工＆＃8217; n更多！它在您的车站下方！您对Carin＆＃8217;在我们的低民俗中。您继续摆姿势只是一个简单的朝圣者。不要以为＆＃8217;过去的时间，您停止了表演？允许他们的小伪装！这很简单，这是一件令人愉快的事情。而且，即使您似乎坚持要带它！君主搅动。它的线伸展。我的存在只加快了不可避免的。是吗？计划篡夺，以女王的身份栖息在我们所有人之上？建立我们的希望只是在您自己的野兽网络中将我们所有人串起来？这就是织布工和众神的方式...
CARETAKER_LV3_MEET,"You keep at all that helpin&#8217;, you&#8217;re gonna start inspiring it in others! Best you think serious about what effect you might be causin&#8217;, bellringer!&lt;page&gt;Too much hope could prove a dangerous thing, &#8216;specially for all these bugs starved so long of it.",您将继续保持帮助，您将开始在其他人中启发它！最好的是，您会认真考虑您可能是Cosin＆＃8217; bellringer！＆lt; Page＆gt;太多希望可能是危险的事情，特别是因为所有这些虫子饿了很长时间。
CITY_MERCHANT_SAVED_BRIDGE_2,"Now, why don&#8217;t you hurry back to the shrine and let them all know what a good job you&#8217;ve done?&lt;page&gt;There might be a few more goodies to gather up on my way back, and I don&#8217;t need you lingering around in the meantime. Blessings and farewell!",现在，为什么您不愿意回到神社，让他们所有人都知道您做得很好？祝福和告别！
CITY_MERCHANT_ITEM_SIMPLEKEY,"Simply forged, and simply styled. Designed to open all sorts of different locks, if they be basic enough.",只是锻造，简单地设计。如果足够基本的话，旨在打开各种不同的锁。
PILGRIM_STANDARD_MEET,"Sister, sister! Let me confide in you! As I ascended the Citadel&#8217;s chambers to reach this place, I swear I heard the laughter of a child!&lt;page&gt;Wasn&#8217;t much more than an echo, and I confess me fear&#8217;s been playing awful tricks on me... and yet that voice still keeps ringing in my head.&lt;page&gt;Surely though, no bug so young and lively could survive within those heartless halls?",姐姐，姐姐！让我倾诉你！当我登上城堡的房间到达这个地方时，我发誓我听到了一个孩子的笑声！在那些无情的大厅里可以生存吗？
PILGRIM_LARGE_SK_SAVED_ACT3_MEET,"Sister, you seen &#8216;em out there? Our new champion, that golden knight stalking the Citadel&#8217;s crumbling halls?&lt;page&gt;Tall, righteous bug. Not much for conversing. Still! I&#8217;d be long dead if not for their appearance.&lt;page&gt;And I ain&#8217;t the only one. Others have spoken of the knight&#8217;s timely deeds and rare bravery.&lt;page&gt;We&#8217;re desperate for any protection we can get, and that gleaming champion&#8217;s been offering their aid almost as much as you yourself.",姐姐，你看到＆＃8216; em在那里吗？我们的新冠军，那个金骑士缠着城堡的摇摇欲坠的大厅？交谈不多。仍然！如果不是因为它们的外表，就长时间死了。其他人则谈到了骑士的及时行为和罕见的勇敢。
CITY_MERCHANT_RUMMAGE_REPEAT,"If you&#8217;re going to keep skulkin&#8217; around here while I work, you may as well buy something. Take a look dear one, don&#8217;t be shy!",如果您要保留Skulkin＆＃8217;在我工作的时候，您不妨购买一些东西。看看亲爱的，不要害羞！
CARETAKER_SNARE_ACCEPT_NO_SNARE,"And last, as the base, seek a weapon of Weavers past. Should still be one left, down there in their largest nest, a snare to set a rune&#8217;o searing Silk. Our own trap&#8217;ll be woven tight about it.",最后，作为基地，寻求织布工的武器。应该还剩下一个，在他们最大的巢穴中，一个小动力，以刺穿符文。我们自己的陷阱＆＃8217; ll仔细编织。
CARETAKER_MEET_3,"Admit it! You done it! You shifty li&#8217;l bell-runger!&lt;hpage&gt;You have chosen a curious place to rest, sir. Do you perhaps know something of this shrine and its companions in the lands below?&lt;page&gt;Oh, so you ask funny questions as well as cutting bells free, eh? You certainly ain&#8217;t a pilgrim, but you&#8217;re clearly not of the Choir either. No! I know exactly what you are...&lt;page&gt;A bell-ringing lout! A weirdo! Don&#8217;t you realise what you&#8217;ve done, waking that shrine back up?&lt;page&gt;That bell has rung out far and wide! The wretched and the lost will have heard its call. They&#8217;ll be making their way here now.&lt;page&gt;Well, what&#8217;s done is done, and what&#8217;s rung is rung. Just make sure you come back here soon, you lout! You can help me deal with all the dirty little pilgrims and desperate scavengers who turn up.",承认！你做到了！先生，您选择了一个好奇的地方，先生，您选择了一个好奇的地方，先生。您是否知道这座神社及其同伴在下面的土地上？当然，您当然是朝圣者，但是您显然也不是合唱团。不！我确切地知道您是什么...怪人！不要意识到自己做了什么，醒来了神社？不幸的和失落的人会听到它的电话。他们现在正在这里。只要确保您很快回到这里，您就会吧！您可以帮助我处理出现的所有肮脏的小朝圣者和绝望的清道夫。
CARETAKER_SNARE_COMPLETE_PRE_CANCEL,"Oi! What&#8217;s this? Suddenly havin&#8217; second thoughts? For sure its a frightful thing to attempt, but you&#8217;ve already put in all the leg work!&lt;page&gt;She up top&#8217;ll already be sensin&#8217; your goal, vague-like maybe, but there ain&#8217;t no worth to backin&#8217; out now.",哦！什么？突然哈文＆＃8217;第二个想法？可以肯定的是，这是一件可怕的事情，但是您已经把所有的腿工作都投入了！您的目标可能像模糊的，但是有没有值得回音的＆＃8217;现在。
CITY_MERCHANT_ITEM_SPOOLEXTEND,Stretch a spool out nice and long with this fine-wrought tool. The perfect purchase if you&#8217;re planning to hoard a lot of Silk for yourself!,使用这种精细的工具伸出一个很好的长轴。如果您计划自己为自己ho积很多丝绸，那么完美的购买！
CARETAKER_WISHES_PROGRESS_REPEAT,"You keep at all that helpin&#8217;, you&#8217;re gonna start inspiring it in others! Best think serious about what effect you might be causin&#8217;, bellringer!&lt;page&gt;Too much hope could prove a dangerous thing, &#8216;specially for all these bugs starved so long of it.",您将继续保持帮助，您将开始在其他人中启发它！最好认真对待您可能是Cosin＆＃8217;，贝林格！
PILGRIM_GENERIC_ACT3_MEET,"Ooohh... What new horror now besets us?&lt;page&gt;Is this fresh punishment for our sins, or yet another test to prove our faith?&lt;hpage&gt;It is neither, good bug. In this disaster you bear no blame.&lt;hpage&gt;Hold close to your companions and I will work swift to see this madness stilled.",哦，现在有什么新的恐怖吸引我们？在这场灾难中，您没有责备。
CARETAKER_SNARE_REPEAT_SNARE,"For the base, we&#8217;ll be needin&#8217; a weapon of Weavers past. Search down low, aside the paths of bone, inside their largest nest. S&#8217;a snare device, one to set a rune&#8217;o searing Silk.",对于基地，我们需要＆＃8217;过去的武器。向下搜索最大巢中的骨头路径。S＆＃8217;一种圈套装置，一种设置符文丝丝。
PILGRIM_STANDARD_REPEAT,"I swear I heard it, sister... That laugh! It almost sounded like they were enjoying themself...",我发誓我听到了，姐姐...笑！听起来他们很喜欢自己...
CITY_MERCHANT_ITEM_NEEDOLIN_TOOL,"Hold this while makin&#8217; music and you&#8217;ll soon hear its function. Amplifies song, it does! Sends it out full and bright. Ideal if you&#8217;re ever planning on performing for a crowd.",在Makin＆＃8217;音乐和您将很快听到其功能。放大歌曲，确实如此！将其发送到充分而明亮。如果您打算为人群表演，则非常理想。
CITY_MERCHANT_ITEM_ROSARYSTRING,"How about we get your loose beads all strung up safe? I&#8217;ll pinch a few for their braiding, but that&#8217;s surely worth it for the peace of mind.",我们将您的松散的珠子全部安全地绑住了吗？在＃8217; ll为它们的编织而捏一些，但＃8217;肯定值得为了安心。
CITY_MERCHANT_RUMMAGE_GRAND_FORUM,"Ooh, I&#8217;m glad I wriggled my way over here! What a bounty&#8217;s been laid out by our benefactors, those generous Conductors! Giants amongst bugs they are, all-seeing and kind!&lt;page&gt;It&#8217;s beautiful here, and goodies are everywhere. Only enough for one though, dear one, so don&#8217;t be greedy! You know I got here first. Blessings, and farewell!",哦，我很高兴我在这里努力了！我们的恩人，那些慷慨的指挥人布置了一个赏金！他们在虫子中有巨大的景象，是所有人，善良的！虽然只有一个人，亲爱的，所以不要贪婪！你知道我首先来到这里。祝福，告别！
PILGRIM_LARGE_MEET,"You stay close, sister. Them halls beside are crawling with haunted husks.&lt;page&gt;Wandering will only bring death, pointed and painful!",姐姐，你保持亲密关系。他们旁边的大厅里爬有鬼魂。
CARETAKER_WARD,"Have you done it yet, bellringer? Wriggled deep? Discovered the depths of obsession that brought this place so low?&lt;hpage&gt;If you speak of this Citadel and its Silk, Caretaker, then yes, I now know the start of it. &lt;hpage&gt;In the ward down below, I saw it clear, the hollowed husks, and the many torturous implements... machines to instill a bug with thread, that would see their life extended.&lt;page&gt;Aye! That&#8217;s it, in part! But there&#8217;s more scale to it than all that. Just think of&#8217;em greedily shoving the Silk into their shells, the madness that overcame them, eternal life for mortal bugs! Then think on how long it&#8217;s all gone on...&lt;hpage&gt;...The children born of them, and all the pilgrims after... The Silk has seeded deep into this kingdom&#8217;s shells, generations deep...&lt;hpage&gt;No wonder Pharloom&#8217;s bugs proved such easy prey for that haunted thread. It had only to seek for itself to reach them.&lt;page&gt;Ho ho! Now your seein&#8217; it, bellringer! These poor pilgrims, all born bound to the cruel system of our world, now stricken in its new cursed web.&lt;page&gt;You at least are free from it. And free to shake it all up... if&#8217;n that&#8217;s your choosing.",你做了吗，贝林格？深深地蠕动？发现了使这个地方如此之低的痴迷深度？＆lt; hpage＆gt;在下面的病房里，我看到了清晰的，凹陷的果壳和许多折磨的工具……机器将错误用线灌输的机器会延长他们的生活。那是一部分！但是，与所有这些相比，它的规模更大。只需想一想贪婪地将丝绸推入他们的贝壳中，这克服了它们的疯狂，对致命虫的永生！然后考虑一下所有的时间...＆lt;它只需要寻求自己来到达它们。＆lt; page＆gt;现在您的Seein＆＃8217;它，贝林格！这些贫穷的朝圣者均天生到我们世界残酷的系统中，现在在其新被诅咒的网络中陷入困境。并随意将其全部摇动...如果您选择的话。
