Key,EN,ZH
GET_JOURNAL_1,Defeat foes to add their records to the Journal.,击败敌人后，其信息会被录入日志。
GET_JOURNAL_2,Review defeated foes in the Journal pane of the Menu.,在菜单的日志界面查看已击败敌人的信息。
OPT_MENU_BACK_BUTTON,Back,返回
INV_DESC_TOOLPOUCH,"Basic pouch designed for holding tools, traps and crafting materials.",基础工具袋，可收纳工具、陷阱与制作材料。
INV_NAME_NAIL2,Sharpened Needle,尖锐织针
INV_DESC_SPRINT_MEMENTO,Gilded trophy awarded by Sprintmaster Swift to the fastest bug in Pharloom.,飞毛腿&#8221;斯威夫特颁发给纺络速度最快者的镀金奖品。
INV_DESC_COG_HEART,"Reassembled cogwork heart, containing a fine array of wheels and regulators.",重组后的完整机心，内含精密的轮组阵列。
INV_NAME_R_ANCIENT_EGG,Arcane Egg,神秘蛋
KEY_TUBE,Ventrica,圣脉枢管
MATERIUM_UPDATE_MSG,New Materium Entry,新物质录入
INV_NAME_SLAB_KEY_C,Key of Apostate,叛教之钥
INV_NAME_SLAB_KEY_B,Key of Heretic,异端之钥
COLLECTION_HEADING_MATERIUM,Materium,物质库
INV_DESC_HEART_HUNTER,Enlivened heart of Skarrsinger Karmelita. Its beat is steady and strong.,斯卡尔歌后&#8221;卡梅莉塔复苏的心脏，跳动稳健有力。
SHOP_REPAIR_CONFIRM,Repair Item?,修复此物品？
RELIC_BONE_RECORD_UNDERMAP_DESC,"Filthy rag, marked with the scrawl of an Underworker.&lt;br&gt;&lt;br&gt;&#8220;So much suffering. Are we truly chosen, or have we sinned unknowing, and now are punished for it?&#8221;",污损的破布，一名劳累的圣堡工人在上面留下了哀叹。&lt;br&gt;&lt;br&gt;&#8220;如此痛苦。我们真是被选中的么，还是因不知名的罪过而遭此惩罚？&#8221;
INV_DESC_SKILL_SILKBOMB,Forgotten Weaver technique. Sew rending runes upon one&#8217;s enemies.,失传的织者技艺。在敌人身上缝上撕裂符文。
INV_NAME_SKILL_SPHERE,Thread Storm,灵丝风暴
INV_NAME_MORSEL_SHREDDED,Shredded Organ,内脏杂碎
ITEM_GIVEN_MSG,{0} Given,已交付{0}
INV_NAME_SKILL_PARRY,Cross Stitch,十字绣
INV_NAME_TOOL_METAL,Craftmetal,制造金属
INV_NAME_TOKEN_FAITH,Simple Key,简易钥匙
CTRL_TAKE,Take,拿取
INV_DESC_HEART_PIECE_FULL,"An ancient mask carved from cold, pale ore. The mask protects the wearer, guarding their shell against damage.",由寒苍矿石雕刻的古面甲，穿戴后可抵御外部伤害。
RELIC_PSALM_CYLINDER_LIBRARY_DESC,"Voices of the Choir, raised in sacred song.",圣咏团虔颂之音。
INV_DESC_BELLCLAPPER_ITEM,Finely forged bell made from a gleaming metal.,用闪亮金属锻造的精致铃铛。
INV_NAME_BROKEN_SILKSHOT,Ruined Tool,损坏的工具
INV_DESC_SONGPILGRIM_CLOAK_ITEM,Garment gifted to pilgrims on admittance to the Citadel. Its thick weave offers additional protection against wind and cold.,朝圣者获准进入圣堡时所赠予的衣袍，其厚实的织法能提供极佳的防风御寒效果。
INV_DESC_GOURMAND_VINTAGE_NECTAR,"High quality nectar of a long-lived aphid, kept in storage over many lifetimes to allow a complex maturation.",一种寿命极长的蚜虫所产的高质量蜜露，经数代窖藏熟成，风味醇厚复合。
INV_DESC_SILK_GRUB,"Grub that lives within and feeds upon Pharloom&#8217;s lingering Silk, born with the ability to sense Silk over great distances.",栖居于纺络残存丝脉中的噬丝蛆虫，生来具备千里感应灵丝的能力。
SILK_RATION_MACHINE_JAMMED,The machine is jammed.,这台机器塞住了。
OPT_MENU_MUSIC_VOL,Music Volume:,音乐音量：
INV_NAME_R_WEAVER_TOTEM,Weaver Effigy,织者雕像
INV_MSG_TOOLPOUCH_UPGRADE,Tool Pouch Expanded,扩容工具袋
KEY_BELLWAY,Bellway,钟道
INV_NAME_BELL_HOUSE_KEY,Bellhome Key,钟居钥匙
INV_DESC_CORAL_CHUNK,"Chunk of dense coral-shell. Not fit for crafting tools, but claimed to have various medicinal properties if correctly prepared.",结构紧密的块状珊瑚外壳。不适用于制作工具，经处理可入药。
INV_DESC_SLAB_KEYRING,Keys to the cells and passages of the Slab.,开启罪石牢狱牢房和通路的钥匙。
INV_NAME_GOURMAND_VINTAGE_NECTAR,Vintage Nectar,陈年蜜露
INV_NAME_NAIL3,Shining Needle,辉光织针
CTRL_DONATE,Donate,捐赠
UI_BLANK,,
INV_DESC_COIN_MID,Beads carved from polished shell. The finer material reflects their increased value.,抛光的甲壳制成，价值更高。
INV_DESC_DOCK_KEY,Small worker&#8217;s key. Unlocks the door to the diving bell in Deep Docks.,工人使用的小钥匙。可开启深坞潜钟的门。
INV_NAME_SPOOL_PIECE_HALF,Spool Fragment,灵丝轴碎片
SHOP_PURCHASE_CONFIRM,Purchase Item?,购买此物品？
MAT_NAME_SMELTSTONE,Flintstone,燧石
MAP_UPDATED,Map Updated,地图已更新
INV_DESC_MORSEL_SHREDDED,Meat harvested from a defeated creature. It has been diced into fine chunks.,击败怪物获得的肉类。被切成了小碎块状。
INV_DESC_DRESS_APP_FLY_FULL,Smells strongly of fly.,飞虫气息浓烈。
USE_ITEM_PROMPT,Use {0}?,使用{0}？
INV_DESC_ROACH_CORPSE_ITEM,"Fresh innards of a Muckroach, tough and slimy with a rank odour. Unpalatable to most.",腥臭黏腻的淤秽蟑螂内脏，多数生物难以下咽。
RELIC_BONE_RECORD_WISP_DESC,"Crumpled parchment containing the prayer of a Burning Bug.&lt;br&gt;&lt;br&gt;&#8220;Hail to your heat! O glorious flame. You who builds and breaks us. Sear our shells. Char them black. That we may rise to join you, wreathed in bright and blazing joy.&#8221;",焦黑的羊皮纸，一只焚身的虫子在上面留下了祷文。&lt;br&gt;&lt;br&gt;&#8220;赞美炽焰！噢，荣耀之火！塑造我们，亦毁灭我们。灼烧甲壳，化为焦炭。我们将与您同在，沐浴在炽热光明的愉悦中&#8221;
INV_DESC_BLUE_GOOP_FULL,Liquid lifeseed extracted from a ripe bud. Possesses regenerative qualities.,成熟花苞中提取的生命精华，具有再生功效。
CTRL_PLAY,Play,播放
PANE_SKILLS,Skills,技能
INV_NAME_DOCK_KEY,Diving Bell Key,潜钟钥匙
INV_NAME_R_WEAVER_RECORD,Rune Harp,符文竖琴
PANE_BESTIARY,Journal,日志
INV_NAME_FINEPIN,Fine Pin,精制刺针
RELIC_WEAVER_RECORD_WEAVE08_DESC,"Words of a Weaver from the nest beneath Bone Bottom.&lt;br&gt;&lt;br&gt;&#8220;Hide her deep, the despised child, our shame shown in shell of iron. She is a wish cast vain, divinity mimicked in form too frail.&#8221;",一名骸底镇下方巢穴织者的遗言。&lt;br&gt;&lt;br&gt;&#8220;将那受唾弃的孩子深藏，铁壳昭示着我们的耻辱。她是由妄念所造，以脆弱之躯仿效神明。&#8221;
CTRL_EXIT,Exit,退出
CTRL_UNEQUIP,Unequip,卸下
INV_DESC_SETH_MEMENTO,Aged medallion of the wanderer Seth. A gift given in respect of great skill.,漫游者赛斯的古旧勋章，授予技艺超群者。
INV_DESC_COIN_SET_M2,String threaded with a mix of common and fine rosaries. Can be broken and the rosaries used to trade.,混编普通与精美念珠的项链，拆解后取出的念珠可用于交易。
INV_DESC_NAIL2,"Long sewing tool, uniquely balanced for combat. The blade is honed to a fine edge.",为战斗设计的特制长针，原身为纺织工具。刃身经过精细打磨，锋利度显著提升。
INV_NAME_GOURMAND_CORAL_INGREDIENT,Crustnut,硬壳果
INV_NAME_HEART_PIECE_NONE,,
INV_NAME_MEMENTO_GARMOND,Hero&#8217;s Memento,英灵忆痕
INV_NAME_SKILL_EVAHEAL,Sylphsong,风灵谣
INV_NAME_DRESS_REG,Hunter&#8217;s Cloak,猎人披风
RELIC_SEAL_CHIT_CITY_MERCHANT_DESC,"Last edict of the Conductors.&lt;br&gt;&lt;br&gt;&#8220;And lo, is eternity sustained. By Architect&#8217;s claw, we welcome that final form, of dial and rotor, and soul gladly given.&lt;br&gt;&lt;br&gt;The perfect, unfaltering voice.&#8221;",指挥家的终诏。&lt;br&gt;&lt;br&gt;&#8220;看啊，永恒得以延续。&lt;br&gt;凭借建筑师之手，我们迎来终极形态——齿轮与转轴，灵魂欣然献上。&lt;br&gt;那完美恒久的声音。&#8221;
ITEM_TAKEN_MSG,{0} Taken,已拿取{0}
INV_NAME_SKILL_SPRINT,Swift Step,疾风步
INV_NAME_SKILL_ASCENT,Silk Soar,灵丝升腾
INV_NAME_POUCHANDTOOLKIT,Tool Pouch&lt;br&gt;&amp; Crafting Kit,工具袋&lt;br&gt;&amp; 制作匣
INV_DESC_SHELL_FLOWER,Core of a flower formed around the body of a consumed Wood Wasp. Secretes a sticky sap that the wasps subsist on.,木蜂残躯周围形成的花芯，分泌蜂群赖以为生的蜜浆。
INV_NAME_THREAD,Silk,灵丝
INV_DESC_PLINNEY_TOOLS,Bile gland of a rare sylphean slug. Talented pinmasters can use the glistening liquid within to improve a blade&#8217;s sharpness.,风灵蛞蝓体内的胆汁腺。技艺精湛的刺针匠可取其中发光液体淬炼针刃。
INV_DESC_R_BONE_RECORD,"Crude journal made of coarse fabric and bone, left by a fallen pilgrim.",殒命朝圣者遗留的手记，由破布和骨头做成。
CTRL_HIDE_PINS,Hide Pins,隐藏图针
RELIC_SEAL_CHIT_WARDCORPSE_DESC,Surgeon&#8217;s orders.&lt;br&gt;&lt;br&gt;&#8220;Devout has succumbed during Silk suture. Refuses to revive. Sin committed. Permit no rites.&lt;br&gt;&lt;br&gt;Husk marked for cremation. Retrieve dregs.&#8221;,医师的焚化令。&lt;br&gt;&lt;br&gt;&#8220;信徒在灵丝缝合过程中死亡，拒绝复苏。罪行已定，禁止任何仪式。&lt;br&gt;&lt;br&gt;躯壳火化后，回收残渣。&#8221;
INV_DESC_BROODMOTHER_REMAINS,Gelatinous organ collected from the defeated Broodmother.,击败育母后获得的凝胶状器官。
INV_DESC_PLASMIUM_GLAND,"Pulsating organ grown within the shell of Alchemist Zylotol. The gland replenishes over time, providing a near limitless source of Plasmium.&lt;br&gt;&lt;br&gt;Crafting new Plasmium Phials no longer requires a reserve.",生长在炼金术师奇洛托甲壳内的晶莹器官。此腺体会随时间自行补充，几乎可提供无尽的生质液。&lt;br&gt;&lt;br&gt;无需生质液储备，即可制作新的生质液瓶。
PANE_TOOLS,Crest,纹章
INV_NAME_ROCK_ROLLER_ITEM,Flintgem,燧晶
RELIC_ANCIENT_EGG_DESC,"An artefact almost impossibly old, marked inside with many fine etchings. Most are indecipherable.&lt;br&gt;&lt;br&gt; &#8220;...No will... No self... Shade...&#8221;",一件古老到难以追溯源头的圣器，内部精细地雕刻着大量铭文，但绝大部分无法解读。&lt;br&gt;&lt;br&gt; &#8220;......无念......无我......暗影......&#8221;
ITEM_DEPOSITED_MSG,{0} Deposited,已存入{0}
INV_NAME_SHARD_POUCH,Shard Bundle,碎片包
INV_DESC_MEMENTO_SURFACE,Worn ornament of the Nameless Town high above Pharloom.,纺络之上墟野地区无名镇生产的饰品，外表已经破损。
INV_NAME_SHININGCOG,Shining Cog,闪亮齿轮
INV_NAME_R_BONE_RECORD,Bone Scroll,骨卷轴
INV_DESC_THREAD,"Versatile thread naturally produced within the shell. When enough Silk is stored, wounds can be healed and skills executed.&lt;br&gt;&lt;br&gt;Attack enemies to replenish Silk.",甲壳内自然生长的万用丝线。积蓄足够时可治愈伤口并发动技能。&lt;br&gt;&lt;br&gt;攻击敌人可补充灵丝。
INV_DESC_SPOOL_PIECE_FULL,"Artefact left behind by the Weavers, designed to collect and hold additional Silk.",织者遗失的圣器，用于收集和储存灵丝。
CTRL_HIDE_KEY,Hide Key,隐藏图例
INV_NAME_SKILL_SILKDASH,Sharpdart,丝刃镖
INV_DESC_SHARD,"Hardened fragments of shell and bone, used in the crafting of tools and traps.",坚硬的贝壳和骨头碎片，用于制作工具和陷阱。
INV_DESC_THREAD_HEART,"Silk thread naturally produced within the shell. When enough Silk is stored, wounds can be healed and skills executed.&lt;br&gt;&lt;br&gt;Silk Hearts will automatically regenerate some Silk.&lt;br&gt;&lt;br&gt;Attack enemies to replenish Silk.",甲壳内自然生长的万用丝线。积蓄足够时可治愈伤口并发动技能。&lt;br&gt;&lt;br&gt;丝之心可自动回复部分灵丝。&lt;br&gt;&lt;br&gt;攻击敌人也可补充灵丝。
INV_NAME_JOURNAL,Hunter&#8217;s Journal,猎人日志
INV_DESC_SHININGCOG,"Pristine cog from within the shell of an automaton. Despite long use, its metal has not dulled.",取自机械虫外壳的崭新齿轮，历久弥新。
INV_NAME_PRISTINE_CORE,Pristine Core,纯净核心
INV_NAME_SETH_MEMENTO,Guardian&#8217;s Memento,守望者忆痕
INV_DESC_PRISTINE_CORE,Intricate internal mechanism of a cogwork bug. Can be broken into individual shell shards for use in crafting.,机枢甲虫内部的精密构造。拆解后获得的甲壳碎片可用于制作。
INV_NAME_WHITE_FLOWER,Everbloom,永绽花
INV_DESC_SKILL_MEMORY_MELODY,Attune to the old memories of Pharloom.,共鸣纺络的古老记忆。
INV_NAME_CREST_SOCKET_PLURAL,Memory Lockets,忆境纪念盒
INV_DESC_HEART_CORAL,Enlivened heart of Crust King Khann. It beats deep and slow.,壳王卡汗复苏的心脏，跳动沉重缓慢。
INV_DESC_PICKLEDEGG,Pungent delicacy preserved in roach brine. The most famous creation of the disgraced chef Lugoli.,失格大厨&#8221;卢戈利用蟑螂盐水腌制的名菜，气味刺鼻。
INV_DESC_SPOOL_PIECE_NONE,,
INV_DESC_BROKEN_SILKSHOT,"Remains of an ancient Weaver implement, broken and inoperable.&lt;br&gt;&lt;br&gt;A craftsbug of high skill may be able to repair it.",远古织者的工具，已无法正常使用。&lt;br&gt;&lt;br&gt;技艺精湛的工匠虫或许能修好。
INV_TOOLKIT_UPGRADES_TITLE,Tool Damage,工具伤害
RELIC_SEAL_CHIT_ASPID_DESC,"Decree of the Citadel, dirty and worn.&lt;br&gt;&lt;br&gt;&#8220;Full Chamber to the kingdom of the White Wyrm. Claim the Weaver, in half part. Last of their line. Sensed strong with Silk.&lt;br&gt;&lt;br&gt;Resistance anticipated. Quell with rune cage.&#8221;",破旧的圣堡诫令。&lt;br&gt;&lt;br&gt;&#8220;全员前往白王沃姆疆域，缉捕半血织者。她是沃姆最后血脉，灵丝力量强大。&lt;br&gt;&lt;br&gt;预计遭遇抵抗，用符文牢笼镇压。&#8221;
INV_DESC_VOID,Writhing substance from the dark sea at the world&#8217;s base.,世界底部黑暗海域中涌动着的物质。
INV_NAME_SKILL_CHARGESLASH,Needle Strike,蓄力斩
INV_NAME_MEMENTO_GREY,Grey Memento,灰色忆痕
INV_DESC_SK_FRAGMENT,Large spike of bone collected from a defeated Skull Tyrant.,击败骷髅暴君后，从其身上收集的大骨刺。
INV_NAME_SILK_GRUB,Silkeater,噬丝蛆
INV_NAME_TOOLPOUCH,Tool Pouch,工具袋
RELIC_PSALM_CYLINDER_GRINDLE_DESC,"Guide track for the Choir, with a theme of salvation.",圣咏导引曲目・救赎篇。
INV_DESC_SLAB_KEYRING_SINGLE_SWAMP,Key with the mark of &#8216;Apostate&#8217;. Opens the way to certain cells and passages of the Slab.,带有&#8220;叛教&#8221;标记的钥匙。可开启罪石牢狱中的部分牢房和通路。
INV_NAME_NAIL4,Hivesteel Needle,蜂钢织针
INV_NAME_CREST_SOCKET,Memory Locket,忆境纪念盒
INV_NAME_PILGRIM_RAGS_ITEM,Pilgrim Shawl,朝圣者披肩
INV_DESC_MATERIUM,"Tubes and receptacles built for the storing, recording and research of various materials.&lt;br&gt;&lt;br&gt;The Materium can be assembled in a home.",用于存储、记录和研究各种材料的试管与容器。&lt;br&gt;&lt;br&gt;物质库可在钟居内组装。
INV_DESC_WHITE_FLOWER,"Ethereal flower plucked from a deep and distant memory. Glows with soft, pale light that wards against the void.",采自深层忆境的空灵花朵，散发出能够驱散虚空的柔光。
INV_NAME_MEMENTO_CROWMAN,Craw Memento,腐囊忆痕
INV_DESC_NAIL3,"Long sewing tool, uniquely balanced for combat. The blade gleams sharper than ever before.",为战斗设计的特制长针，原身为纺织工具。刃如寒星，锋芒毕露。
CTRL_CANCEL,Cancel,取消
MAT_NAME_VOLTSTONE,Voltridian,电核石
CTRL_CONFIRM,Confirm,确认
SHOP_SELECT_PAINT,Choose Colour,选择颜色
REQUIRED_MATERIAL,Required,所需材料
KEY_FLEA,Lost Flea,迷途跳蚤
INV_DESC_NAIL4,"Long sewing tool, uniquely balanced for combat. The highly refined blade reveals its hivesteel banding.",为战斗设计的特制长针，原身为纺织工具。采用蜂钢锻造，刃身隐约显现独特的六边形状纹路。
INV_DESC_QUILL,Writing implement for recording one&#8217;s travels. Can be used to update any acquired maps.,记录旅程的绘制工具。可用于完善已获取的地图。
CTRL_MARKER_PLACE,Place,放置
CTRL_CRAFT,Craft,制作
INV_DESC_SILKBOSS_NEEDLE,Technique taken from the primal source of Silk. Spin talons from thread that seek out enemies.,源自灵丝本源的技艺。凝丝为爪，追踪敌人。
CONSUMABLE_MAX_SHOP_DESC,Maximum Held,已达上限
INV_NAME_SPINE,Spine Core,棘刺芯
RELIC_WEAVER_TOTEM_BONETOWN_DESC,"Carving of Camora, Weaver of healing. A prayer is etched upon it.&lt;br&gt;&lt;br&gt;&#8220;Weaver, heal my sons, their fearful hearts, their limbs that shake at the climb to come. We pray, gift but a glimmer of your strength, that when we stand before your divinity, you see bugs shed free of fear.&#8221;",治愈织者卡莫拉的雕像，像上刻有祷文。&lt;br&gt;&lt;br&gt;&#8220;治愈我的孩子，平复他们的恐惧，止住他们的颤抖。愿您赐予微薄之力，待到觐见圣颜之日，您能见我们摆脱恐惧。&#8221;
INV_TOOLPOUCH_UPGRADES_TITLE,Pouch Capacity,工具袋容量
INV_DESC_WALLJUMP,Ancient Weaver technique. Cling to sheer surfaces and leap off to rapidly scale heights.,古老的织者技艺。吸附绝壁并向上弹跳，快速跃升至高处。
INV_NAME_COG_HEART_PIECES,Cogheart Pieces,机心部件对
INV_NAME_CORAL_CHUNK,Coral Shard,珊瑚碎片
INV_DESC_GROWSTONE,"Cold, steely stone with remarkable regrowth capacity.&lt;br&gt;&lt;br&gt;If shattered into shell shards, it will reform over time.",冰冷坚硬的钢铁石，拥有极强的再生能力。&lt;br&gt;&lt;br&gt;若被击碎成甲壳碎片，它将随时间逐渐重塑自身。
INV_NAME_SPRINT_MEMENTO,Sprintmaster Memento,飞毛腿忆痕
INV_DESC_TOKEN_FAITH,"Rusted key of common design. Can be used to open a range of simple locks.&lt;br&gt;&lt;br&gt;Degraded by time, it will break after a single use.",生锈的普通钥匙，可用于开启部分简单锁具。&lt;br&gt;&lt;br&gt;因年代久远，使用一次后就会坏掉。
INV_NAME_SONGPILGRIM_CLOAK_ITEM,Choir Cloak,圣咏外衣
INV_DESC_TOOL_METAL,Rare element found naturally within the rock and bone of Pharloom.&lt;br&gt;&lt;br&gt;Used by skilled craftsbugs in the construction of tools and trinkets.,纺络地区岩石和骨头中天然形成的稀有金属。&lt;br&gt;&lt;br&gt;老练的工匠虫可用其制作工具与饰品。
INV_NAME_PICKLEDEGG,Pickled Muckmaggot,腌淤秽蛆
INV_DESC_COG_HEART_PIECES,"Two parts of a cogwork heart, containing an intricate array of wheels and regulators.",一对内含精密轮组阵列的机心部件。
INV_DESC_MOMENTO_HEART_EXTRA,The heart can be displayed in a home.,心可在钟居内展示。
TAKE_ITEM_PROMPT,Take {0}?,拿取{0}？
INV_NAME_GREAT_SHARD,Beast Shard,兽甲碎片
INV_DESC_MEMENTO_FLEA,"Rare symbolic medallion, given only to a true friend of fleas.",跳蚤挚友专属的稀有勋章。
CTRL_LEAVE,Leave,离开
INV_NAME_SKILL_MEMORY_MELODY,Elegy of the Deep,深邃挽歌
INV_DESC_SKILL_BELLBEAST_MELODY,Summon the Beastlings and return together to their mother.,召唤钟道兽群并与其一同返回母巢。
MAT_NAME_LIFEBLOOD,Plasmium,生质液
INV_DESC_POUCHANDTOOLKIT,"A pouch for holding traps and tools, and fine crafting implements to increase their lethality.",工具袋与精密加工器具的组合，既可用于收纳，也可用于加工提升工具与陷阱的杀伤力。
MAT_NAME_SILK,Silk,灵丝
INV_NAME_SKILL_BELLBEAST_MELODY,Beastling Call,唤兽曲
INV_NAME_HEART_PIECE_MULT,Mask Shards,面甲残片
INV_NAME_HUNTER_MEMENTO,Hunter&#8217;s Memento,猎人忆痕
MAT_DESC_VOLTSTONE,"Hard, charged stone that can catch, store and discharge electricity.",可捕捉、储存，并释放电流的硬石。
CTRL_GIVE,Give,交付
INV_DESC_R_WEAVER_TOTEM,Carved bone idol of an ancient Weaver. A prayer is etched upon its body.,远古织者的骨雕圣像，躯体刻有祷文。
INV_DESC_SNARE_SOUL_SWAMP,Cracked shell containing soul drawn from a long deceased bug.,破裂的外壳，容纳着从长眠的虫子身上抽取的灵魂。
INV_NAME_QUILL,Quill,羽毛笔
INV_DESC_GOURMAND_MOSSBERRY_STEW,"Thick, syrupy soup of Mossberries and druidic herbs. Sweet and aromatic, but poisonous to most creatures.",用苔莓和德鲁伊草药炖煮的浓汤，芳香甜美，但对大多数生物有毒。
INV_DESC_COIN_SET_USE,Contains {0} rosaries.,内含{0}枚念珠。
OPT_MENU_APPLY_BUTTON,Apply,应用
INV_DESC_SKILL_PARRY,Deflective technique of a creature spun from thread. Bind Silk around the needle to deflect enemy attacks and instantly strike back.,灵丝生物的防御技艺。用灵丝缠绕针身格挡敌人的攻击，并立即进行反击。
INV_DESC_COIN_BIG,Gleaming pearl carved over with intricate markings. The rarest and most highly valued rosaries in all of Pharloom.,精雕细琢的闪耀珍珠，纺络地区最珍贵的货币。
GIVE_ITEM_PROMPT,Give {0}?,交付{0}？
KEY_BENCH,Bench,长椅
INV_DESC_SPOOL_PIECE_HALF,"One half of an artefact left behind by the Weavers, designed to collect and hold Silk.&lt;br&gt;&lt;br&gt;A completed spool will allow one to hold more Silk within their shell.",织者遗失圣器的一半，用于收集和储存灵丝。&lt;br&gt;&lt;br&gt;完整的灵丝轴可提升甲壳内灵丝储量上限。
OPT_MENU_SOUND_VOL,Sound Volume:,音效音量：
INV_NAME_CRAW_SUMMONS,Craw Summons,腐囊召唤令
INV_DESC_SKILL_THROW,Deadly Weaver technique. Throw the needle forward with force amplified by coiled Silk.,致命的织者技艺。用灵丝缠绕织针，向前奋力投掷，拥有令人生畏的穿透力。
INV_DESC_HEART_PIECE_NONE,,
RELIC_SEAL_CHIT_SILK_SIPHON,"Tattered decree of the Citadel.&lt;br&gt;&lt;br&gt;&#8220;Bug of voice grown hoarse or shell fallen frail, you have been selected for duty most sacred.&lt;br&gt;&lt;br&gt;Become our light, our guide in darkness, that others worthy may climb to join the holy song.&#8221;",圣堡的破损敕令。&lt;br&gt;&lt;br&gt;&#8220;声音嘶哑或甲壳脆弱的虫民，你已被选中承担最神圣的职责。&lt;br&gt;&lt;br&gt;成为我们的光，黑暗中的指引，让其他有资格者得以攀登加入圣歌。&#8221;
INV_DESC_MORSEL_SPEARED,"Meat harvested from a defeated creature. It has been cleanly speared through, but is otherwise intact.",击败怪物获得的肉类。被刺穿一个窟窿，但整体还算完整。
INV_DESC_MEMENTO_GARMOND,Heirloom of a village lost to Pharloom&#8217;s Haunting.,迷失于丝咒的村庄遗留的传家宝。
INV_NAME_CROW_FEATHER,Ragpelt,破毛皮
PANE_MAP,Map,地图
INV_DESC_HEART_PIECE_1,Shard of an ancient mask worn to protect oneself from harm.&lt;br&gt;&lt;br&gt;Complete a mask to strengthen the shell and protect against damage.,古老的面甲碎片。&lt;br&gt;&lt;br&gt;集齐碎片可重塑完整的面甲，强化甲壳防护。
INV_NAME_COIN_BIG,Pearl Rosaries,珍珠念珠
INV_DESC_R_PSALM_CYL,"Metallic cylinder of Citadel make, etched with a recording of sound.&lt;br&gt;&lt;br&gt;The cylinder can be played in a gramophone.",圣堡铸造的金属音筒，刻录着声音的波形。&lt;br&gt;&lt;br&gt;可在留声机处播放。
COLLECTION_HEADING_LIBRARIAN,Cylinders,音筒
INV_NAME_CONCHFLY_REMAINS,Crust Spire,螺蝇角
INV_NAME_BROODMOTHER_REMAINS,Broodmother&#8217;s Eye,育母之眼
SHOP_SELL_CONFIRM,Sell Item?,出售此物品？
INV_NAME_MORSEL_SEARED,Seared Organ,烤焦的内脏
SILK_RATION_MACHINE_EMPTY,The machine is empty.,这台机器是空的。
RELIC_BONE_RECORD_GREYCOR_DESC,"Faded parchment containing the last words of a lost pilgrim.&lt;br&gt;&lt;br&gt;&#8220;-ter I die here in the damp dark than join those poor sods, trapped to stumble, aimless and empty, until their limbs fall to dust.&#8221;",褪色的羊皮纸，一名惊惶的朝圣者在上面留下了遗言。&lt;br&gt;&lt;br&gt;&#8220;宁死于阴湿之地，不愿做空壳游魂。&#8221;
INV_NAME_WARD_KEY,White Key,白愈钥匙
INV_NAME_ANT_TRAPPER_ITEM,Grass Doll,草娃娃
INV_NAME_SLAB_KEY_A,Key of Indolent,怠惰之钥
INV_NAME_BLUE_GOOP_PICKUP,Plasmium Collected,已收集生质液
CTRL_STOP,Stop,停止
INV_DESC_MAPANDQUILL,"Map of Pharloom and a quill for recording one&#8217;s travels. When resting at a bench or elsewhere, the map will be updated with newly discovered areas.",纺络的地图及羽毛笔。当在长椅或其他地方休息时，将更新地图以显示新发现的区域。
