Key,EN,ZH
GARMOND_REPEAT,"&lt;hpage&gt;Good luck on your quest Garmond. If you hope to claim justice for your fellows passed, I suspect you&#8217;ve some challenge yet ahead.&lt;page&gt;Aye! Zaza and I&#8217;ll fight to cavern&#8217;s end if it need be, for the bugs held in our hearts, and our honour as knights!",＆lt; hpage＆gt;祝您追求Garmond祝您好运。如果您希望通过您的研究员宣称正义，我怀疑您＆＃8217;遇到了一些挑战。Zaza和I＆＃8217; LL与Cavern的结局持续，如果需要的话，对于我们心中的虫子和我们作为骑士的荣誉！
GARMOND_AID_MEET_FORUM,"Ahh, can you feel it too? The thralls of the Citadel are gathered close, in overwhelming numbers!&lt;page&gt;Together though, the three of us would be more overwhelming still! Would you allow us to fight by your side, brave sister?",啊，你也能感觉到吗？城堡的thralls thale the以压倒性的数字收集！勇敢的姐姐，你能允许我们在你身边打架吗？
GRINDLE_CITADEL_MEET,"Well, well! See what happens to nasty bully-bugs when they come after poor old Grindle? That&#8217;s a well-deserved end, we reckon.&lt;page&gt;We heard this old Sitty-dell was nice and quiet and burstin&#8217; with goodies. So what&#8217;s happened, eh? Why&#8217;s it crawlin&#8217; with bullies and busybodies?&lt;hpage&gt;The creature that haunts this place is stirring, little thief. The Citadel&#8217;s caste now roam the halls. You would do well to leave soon, if you mean to survive.&lt;page&gt;What what? You bein&#8217; mirthful? We&#8217;re stayin&#8217; here &#8216;til we&#8217;re done pilfering! You should be the one leavin&#8217; if you&#8217;re so afeared!",好吧，！看看令人讨厌的欺凌袋是在贫穷的旧磨碎的情况下会发生什么？我们认为这是当之无愧的末端。有好东西。那么，发生了什么，嗯？为什么crawlin＆＃8217;有恶霸和繁忙的兄弟吗？城堡现在的种姓现在漫游了大厅。如果您是要生存的话，您会很快离开。您是Bein＆＃8217;好笑？我们住了＆＃8217;在这里＆＃8216; til We＆＃8217; Re Done偷了！您应该是一个Leavin＆＃8217;如果您如此出现！
HUNTER_FAN_HINT_VOLTNEST,"High up, above the caverns all of crust, Nuu has been told of a hole, filled with writhing things, all zipping and zapping.&lt;page&gt;But so sad! Nuu cannot herself see it. The lands quake and rattle. The savage threads stretch. The dangers are too much.&lt;page&gt;It must be you, miss grown-up, older, stiffer, a shell less precious. Seek the cave, and the things within. How else will the journal be complete?",Nuu高高，在所有地壳上方，都被告知一个洞，里面充满了扭动的东西，所有的拉链和拉链。Nuu自己看不到它。地震和嘎嘎声。野蛮的线伸展。危险太多了。寻找洞穴和内部的东西。期刊还将如何完成？
HUNTER_FAN_ZAPNEST_MEET,"Ahh miss grown-up, Nuu hoped you would return here. For clever Nuu can track well where you have been, she sees your cut-marks and sniffs out your fragrant trail!&lt;page&gt;And look where the trail has led sweet Nuu! A thick wriggler lived in this nest, rumbling and crackling in the darkness.&lt;page&gt;Its sour juices still line these rocky insides, and patient Nuu will gather it all up!&lt;hpage&gt;There is much to learn in these crusted highlands Nuu, but much danger as well. Indulge your curiosity if you must, but keep your senses trained on the darkness.",啊，小姐成年，努伊希望你能回到这里。对于聪明的Nuu可以很好地跟踪您去过的地方，她看到了您的cut痕，并嗅出您的芬芳小径！一个厚厚的蠕动者生活在这个巢中，在黑暗中隆隆而crack啪作响。如果需要的话，请放纵您的好奇心，但要保持在黑暗中训练的感觉。
SPRINTMASTER_HERO_LOSE,"Don&#8217;t let defeat weigh on you, nimble bug! If strength remains, simply step again to the challenge. Let us soar swift together!",不要让失败给你称重，敏捷的虫子！如果保持力量，只需再次付出挑战即可。让我们一起飞翔！
COURIER_SHORT_THANK_PT1,"Oh! Those horrible beasty-beasts are gone! Much and many thanks for you, mighty warrior!&lt;hpage&gt;It was a simple thing, small bug. I assume you are Tipp, the courier?&lt;hpage&gt;Frey, the Bellhart trader, seemed concerned for your safety... and for the cargo you carry.&lt;page&gt;She sent you?! Bah! She needs to learny-learn a little patience! I&#8217;m is barely been away! But still... is lucky-lucky for me you came.",哦！那些可怕的野兽消失了！非常感谢您，强大的战士！＆lt; hpage＆gt;这很简单，小虫我认为您是Tipp，快递员？呸!她需要学习一点耐心！我几乎没有离开！但是仍然...对我来说很幸运，你来了。
MAPPER_ITEM_MAP_CORALCAVERNS_NAME,Sands of Karak Map,卡拉克地图的沙子
COURIER_SHORT_THANK_PT2,"Well, I&#8217;m is be off now. That old grubly-grub in the bell will come after me herself if she not get her goods!",好吧，现在已经关闭了。如果她不买东西，那个钟声中的古老的grubby grub将亲自来追随我！
SPRINTMASTER_HERO_WIN_AFTER_WISH_REPEAT,"Now I must train, and strive, further and faster by your example. Your skill upon these tracks has roused my spirit, nimble bug. You shall forever have my thanks.",现在，我必须通过您的榜样进行训练，努力，进一步，更快。您在这些曲目上的技巧引起了我的精神，敏捷的虫子。你将永远感谢我的感谢。
MAPPER_ITEM_MAP_BELLHART_DESC,"A town built within the thick vein of bells that runs through Pharloom&#8217;s core. One wonders who would craft so many, and for what purpose?",一个城镇，建在铃铛的厚脉中，该小镇贯穿锥子岩的核心。一个人想知道谁会制造这么多的人，出于什么目的？
MAPPER_SPAR_INTRO,"Hornet Wielding Needle! With my master&#8217;s passing, I have resolved to improve my skills that, in time, I may match her prime.&lt;page&gt;Much work I must do to achieve that goal. I have found this wide bare stone fine ground on which to train.&lt;page&gt;Would you spar with me now? Raise that blade and test my rings! You may prove my greatest challenge yet.",大黄蜂挥舞针头！随着主人的逝世，我决心提高自己的技能，随着时间的流逝，我可能会匹配她的主要工作。我发现了要训练的宽阔的石材良好的地面。抬起刀片并测试我的戒指！您可能会证明我迄今为止最大的挑战。
MAPPER_MAPPING,"&lt;hpage&gt;Your charts and tools show fine skill, Shakra. I&#8217;ve met few who&#8217;d match your talent.&lt;page&gt;Cartography! Peh. Bakallo! It is a craft-skill common amongst my tribe. Most important to keep one&#8217;s mind sharp when on a journey.&lt;page&gt;The charting of caverns, the memory of travel, the knowing of one&#8217;s place within the kingdom, an engaging task for a warrior&#8217;s mind.&lt;page&gt;An unfortunate thing that my great mentor never learnt the skill. Her talent at getting lost... I should almost be impressed...",＆lt; hpage＆gt;您的图表和工具表现出良好的技能，Shakra。我很少见到您的才华。PEH。巴卡洛！这是我的部落中常见的手工技能。在旅途中保持敏锐的态度最重要的是，洞穴的图表，旅行的记忆，对一个人的了解，对王国的地位的了解，这是一件勇士的重要任务。她迷失了...我几乎应该留下深刻的印象...
GRINDLE_SLAB_REPEAT,Lots of good stuff tucked away in this old prison... lovely place to bring a lucky little snitchbug like Grindle! What a favour those lugs did us! O-hoho!,许多好东西藏在这座古老的监狱里...很可爱的地方，带着像磨碎的那样带来一个幸运的小窃贼！那些凸耳做了我们的好处！O-Hoho！
HUNTER_FAN_JOURNAL_DECLINED_ACT3,"Oooh, ma. Miss grown-up, you deny poor Nuu? So sour!&lt;hpage&gt;I am sorry, Nuu. Though I recognise the value in your wish, my own task is too pressing.",哦，马。长大的小姐，你否认可怜的nuu吗？很酸！尽管我认识到您的意愿价值，但我自己的任务太紧迫了。
HUNTER_FAN_GREET,"Come to rest here, miss grown-up? Then let Nuu see our journal, for she is eager to see your cuts!",来这里休息，小姐成人吗？然后让Nuu看我们的日记，因为她渴望看到您的削减！
SETH_CITADEL_MEET,"This great structure... It would have taken the lifetimes of so many bugs to build it. Now its wounds run deep, and I can hear the groaning of its final breaths.&lt;page&gt;Everything that grows must pass, I suppose. Still, to witness even its current state is a privilege I&#8217;ll not squander.&lt;page&gt;And what of you, friend Hornet? Where are your travels taking you?&lt;hpage&gt;They have taken me deep, and will take me yet deeper still. I have a responsibility to cut this land free of its dark fate.&lt;hpage&gt;That is no concern of yours though, sir. You should continue your own journey, albeit with a claw on your weapon at all times.",这种伟大的结构...将需要许多错误的寿命来构建它。现在，它的伤口深处，我可以听到它最终呼吸的吟。尽管如此，即使目睹其目前的状态也是一种特权。您的旅行将您带到哪里？先生，我有责任将这片土地砍掉没有黑暗的命运。您应该继续自己的旅程，尽管始终用爪子在武器上。
SHERMA_CARETAKER_MEET_B,"To our safe haven? Our home... This is what&#8217;s left of it after the great breaking began.&lt;page&gt;There was that terrible noise from above. Everything shook and fell apart, and the black threads sprung up from beneath. Many a poor pilgrim has already been lost to the destruction.&lt;page&gt;You might have been too, if not for some fleeing pilgrims who found you fallen and carried you back to us.&lt;hpage&gt;The black threads... I may understand their source.&lt;hpage&gt;I must speak with the old Caretaker. Do you know what has become of him? I see he has left you his garb.&lt;page&gt;Oh, yes. He charged me with looking after those remaining here, said he had to confer with his family down below.&lt;hpage&gt;Down below... Then they have slunk away to hide in their ruined chapel.&lt;hpage&gt;I must pay them a visit. Thank you, Sherma. Stay safe, and take care of your fellow pilgrims.",到我们的避风港？我们的家...这是巨大破裂开始后的剩下的。一切都摇晃并崩溃了，黑线从下面弹起。许多可怜的朝圣者已经丧失了破坏。你知道他怎么了吗？我看到他给你留下了他的服装。＆page＆gt;哦，是的。他指控我照顾那些留在这里的人，说他必须在下面与家人交流。谢谢你，谢尔马。保持安全，并照顾您的朝圣者。
SHAKRA_GRAND_FORUM,"Bakkana! A battle well won! The haunted bugs have been defeated and the way forward is yours. Let us meet again soon, away from this dreadful Citadel.",bakkana！一场战斗赢得了！闹鬼的虫子已经被击败，前进的道路是您的。让我们尽快再次见面，远离这座可怕的城堡。
MAPPER_ITEM_MAP_JUDGESTEPS_DESC,Huge caves ascending to Pharloom&#8217;s Citadel. The roads are slowly being devoured by sand and howling wind.,巨大的洞穴升至涉及邮政的城堡。道路逐渐被沙子和how叫。
G_PRINCE_SONG_REPEAT,"&lt;hpage&gt;Farewell, tall bug, until we cross again.&lt;page&gt;Or until death calmly claims us both...",＆lt; hpage＆gt;告别，高个子虫，直到我们再次越过。
SPRINTMASTER_EXTRA_WIN_PRE,"Again and again you prove your mastery, nimble bug, yet still I never tire of the challenge!&lt;page&gt;As reward for such an impressive feat of endurance, I have only this small trophy, a memento given by my own speed teacher, now fairly passed to you.",您一次又一次地证明了自己的精通，敏捷的虫子，但我仍然从来没有厌倦挑战！
SNAILS_ACT3_DEEP_MEMORY_REPEAT,"&lt;page=S&gt;Bring us the hearts, Old One. Make&#8217;em beat, fierce and final. See for yourself the forgotten strength of this land of bugs before we burn those memories in its saving.",＆lt; page = s＆gt;带我们的心，旧的。使他们击败，凶猛而最终。亲自查看这片虫子土地的被遗忘的力量，然后我们在储蓄中燃烧这些记忆。
LACE_CITADEL_MEET2,"Tch... Hahahaa. Marvelous! So the spider knows something of fathomless beings, and still it hopes to stand against one, a god... &lt;page&gt;Where do you hide this boundless strength you claim, spider? I&#8217;ve watched your struggle towards us. Yours was a painful, broken trek. One needs grace to stand before the divine.&lt;hpage&gt;Then best you keep watching, child. I&#8217;ve found those who claim themselves a god can rarely match the title.&lt;hpage&gt;And experience tells me, even gods can fall.",tch ...哈哈哈。奇妙！因此，蜘蛛知道一些无知的生物，但仍然希望与一个神的神...我看着你在为我们的斗争。你的跋涉是一次痛苦的跋涉。一个人需要恩典才能站在神圣。我发现那些声称自己是上帝的人很少与头衔相匹配。
MAPPER_GENERIC_WILDS,"&lt;hpage&gt;Shakra, you look well at home in these wilds.&lt;page&gt;Poshanka! These scorched fields offer many paths and much combat. To leap from vantage upon the red-shells or to meet them face-front with rings ready? These are decisions to live for!&lt;page&gt;I am much surprised those soft pilgrims ever safely climbed this scorched and savage place.",＆lt; hpage＆gt; shakra，您在这些荒野中的家看起来都很好。这些焦化的田野提供了许多路径和许多战斗。从红壳上飞跃，还是准备好与他们面对面的戒指？这些是为了生存的决定！
GREEN_PRINCE_VERDANIA_STAG_REPEAT,"Here, the proof of our majesty... mark of our divine right...",在这里，我们的je下的证明...我们神圣权利的标志...
SPRINTMASTER_OFFER_1,"Hoi hoi! A nimble opponent appears. At last! At last!&lt;hpage&gt;If you are seeking challengers, sir, you should choose a location less far afield. It is rare chance I, or any bug, would come upon this distant cavern.&lt;page&gt;True! Though once discovered, could there be a more perfect spot? This giant, boney body, so distant from Pharloom&#8217;s ails.&lt;page&gt;Here, freely, we can test our speed and our sleek shells. Here we may race!&lt;page&gt;You must be eager to step to the task, challenger? Fulfil my wish! Let us discover our limits together!",hoi hoi！出现灵活的对手。终于！先生，最后！我或任何错误很少会出现在这个遥远的洞穴上。虽然一旦被发现，可以有一个更完美的地方吗？这个巨大的，boney的身体，距离滑织人距离很遥远。在这里，我们可能会比赛！实现我的愿望！让我们一起发现我们的极限！
GREEN_PRINCE_VERDANIA_UNFINISHED_MEET,"Our capital, built grand... The seat of our sovereignty... slipped from my mind...&lt;page&gt;Why does it fade? Why can I not recall that sacred place?",我们的首都建造了宏伟的...我们的主权的所在地...从我的脑海中滑落...为什么我不记得那个神圣的地方？
GARMOND_ENCLAVE_REPEAT,"Zaza and I will tarry here a little longer... These pilgrims need watching over, and we are committed to the task.",Zaza和我在这里会更长一点...这些朝圣者需要观看，我们致力于这项任务。
LACE_MEET_4_BRIDGE,"Delicious! I like you already!&lt;page&gt;But what a bore it would be to cut you down now, when you&#8217;re so achingly close to our grand Citadel...&lt;page&gt;Climb higher, little spider. I want to savour your struggle just a little longer!",可口的！我已经喜欢你！我想品尝您的挣扎时间更长的时间！
HUNTER_FAN_ZAPNEST_SLAP3,"But Nuu is sensible, she understands. Miss grown-up has purpose, she must be away.&lt;page&gt;The cleaning can wait for another time. Nuu is patient... always patient.",但是，她明白了，她明智。成年小姐有目的，她必须离开。NUU很耐心...永远耐心。
GRINDLE_SLAB_2,"&lt;hpage&gt;You seem to have some familiarity with this prison and its guards. Do you know a path to escape?&lt;page&gt;Escape! A little jailbug like you ain&#8217;t ever escapin&#8217; anything! Get out of here, will you? Stop bothering us! You got nothing to steal, so we got nothing to talk about!",＆lt; hpage＆gt;您似乎对这家监狱及其警卫有所了解。您知道逃脱的途径吗？像您这样的小监狱ain＆＃8217; t Escapin＆＃8217;任何事物！离开这里，好吗？别再打扰我们了！您无需偷东西，所以我们什么也没说！
GARMOND_DEFEATED_REPEAT,"Though the dust has not yet settled over our battle here, Zaza and I must soon be away. The memory of our village calls us ever onward. Farewell, brave sister!",尽管灰尘尚未在我们的战斗中落下，但我和Zaza必须很快离开。我们村庄的记忆呼唤我们永远。告别，勇敢的姐姐！
SPRINTMASTER_OFFER_4,"&lt;page&gt;You would challenge again, nimble bug? You have proven yourself time and again.&lt;hpage&gt;Your course can still provide understanding, sir. Upon it, I see my own limits clearer and learn to push them further. &lt;page&gt;Of course! Of course! And I can learn much following behind your fair form.&lt;page&gt;I&#8217;d need only a moment, and the track would again be ready.",＆lt; page＆gt;您会再次挑战，敏捷的错误吗？先生，您一次又一次地证明了自己的课程，您的课程仍然可以提供理解。在它上，我看到自己的极限更清晰，并学会了进一步推动它们。＆lt; page＆gt;当然！当然！我可以在您的公平形式后面学到很多追随者。
LACE_MEET_3,"&lt;hpage&gt;Your threats are worthless, child. If you are my foe, stay your voice and raise your blade.",＆lt; hpage＆gt;您的威胁毫无价值，孩子。如果您是我的敌人，请保持声音并举起刀片。
LACE_MEET_2,"I can save you, little spider. All the trouble you&#8217;d face above. All the suffering. It&#8217;s so simple.&lt;page&gt;I&#8217;ll just skewer you here and now, pluck that flickering life right out of you.",我可以救你，小蜘蛛。您上面面对的所有麻烦。所有的痛苦。它是如此简单。
LACE_MEET_1,How sad. A little spider has fallen from its cage. So lost. So weak. Poor little morsel.,多么难过。一只小蜘蛛从笼子里掉下来。所以迷路了。如此虚弱。可怜的小杂物。
HUNTER_FAN_RESULT_1,"Ooooh ma, is well-begun. Many creatures have been recorded, but many many more still to be learned of!&lt;page&gt;Miss grown-up, you should rest quick and venture out to hunt again soon, thinks Nuu!",哦，马，是良好的枪。NUU认为，许多生物已经被记录，但是还有更多的生物可以学习！
GARMOND_DEFEATED_GNAT,"Well fought sister, well fought! Though terrible and tenacious, the beast was no match for us.&lt;page&gt;Be proud! The bugs of this land will sing of our victory to their offspring, and their offspring&#8217;s offspring, forever more!",战斗良好的姐姐，战斗良好！野兽虽然很糟糕又顽强，但对我们来说并不匹配。这片土地的虫子将使我们的后代和后代的后代赢得我们的胜利，永远更多！
LACE_TOWER_DEFEAT_1,"Hah... aha ha ha ha ha!&lt;page&gt;Congratulations, spider. Finally, I felt your sting, and you&#8217;ve bared the truth of my pathetic empty shell.&lt;hpage&gt;You always had the scent, child. You are no bug. Yours is a life born entirely from thread.&lt;page&gt;Life? You&#8217;re too generous! This weak, wasting existence. This was not life, just a husk shaped to act as a child.&lt;hpage&gt;Yours was life, pale one. Do not confuse your unique creation with its absence. I have seen others make the same mistake.&lt;page&gt;Platitudes, spider? From you? Don&#8217;t be gross.&lt;page&gt;Head on. Climb up, up and away. You&#8217;ve earned your audience with the divine.&lt;page&gt;Face the holy mother who would fashion so cruel and crude a daughter as me.",哈哈... aha ha ha ha ha ha！＆lt; page＆gt;恭喜，蜘蛛。最后，我感到你的刺痛，你＆＃8217; ve露出了我可悲的空壳的真相。你不是错误。您的生活完全是从线程中诞生的。您太慷慨了！这种薄弱的浪费存在。这不是生命，只是一种果壳，可以像小时候一样。不要将您独特的创作与缺席混淆。我已经看到别人犯了同样的错误。来自你？不要大胆。爬上，向上和离开。您＆＃8217; ve通过神圣的。
GILLY_REPEAT,"Conversing is a pleasure, but I must return to my observance. Try not to leave too much of a trail when you leave, please.",交谈是一种荣幸，但我必须回到我的观察。请不要在离开时不要留下太多的踪迹。
SNAILS_ACT3_DESCEND_REPEAT,"&lt;page=M&gt;Enough chatting, Old One. Best you get heading below. Whatever action you&#8217;re planning, time is against you.",＆lt; page =＆gt;足够聊天，老一个。最好的是您前往下面。无论您采取什么措施，时间都在反对您。
MAPPER_MASTER_ITEM,"For sharing this moment I shall have you accept a gift, one I had believed I would never pass. &lt;page&gt;You would take these rings, and the learnings to make more.&lt;page&gt;They are built of a clever method devised by my master and will crush hard this kingdom&#8217;s toughest shell. Use them, and she is remembered!&lt;hpage&gt;My thanks, Shakra. To gain a tool so defined by its owner, I am much grateful. They shall prove a great aid on my own journey.",分享这一刻，我将让您接受礼物，我相信我永远不会通过。＆lt; page＆gt;您将采用这些戒指，并进行更多的学习。＆lt; Page＆gt;它们是由我的主人设计的一种巧妙的方法来建造的，并将坚硬地粉碎这个王国最坚硬的外壳。使用它们，她被记住了！为了获得其所有者所定义的工具，我非常感谢。他们将在我自己的旅程中证明有很大的帮助。
HUNTER_FAN_SKULLKING_REPEAT,"The warmth of these caverns keeps many smells alive! Is good for Nuu, who is always searching carefully for learnings!",这些洞穴的温暖使许多闻起来还活着！对Nuu有好处，Nuu总是在仔细搜索学习！
SHERMA_CITADEL_SPA_NOENCLAVE,"&lt;hpage&gt;Little pilgrim, these baths provide some respite from the dangers without, but even so you should not let down your guard.&lt;hpage&gt;You must have seen now that the bugs of this Citadel are long fallen to the Haunting.&lt;page&gt;Ahh... some of my brothers and sisters have seemed... lost somehow, yes. But to be lost is to be sometime found, is it not sung?&lt;page&gt;Yes... The Citadel will provide for them. It is a holy place indeed, that holds wonders such as this lovely warm bath!",＆lt; hpage＆gt;小朝圣者，这些浴室从没有的危险中提供了一些喘息的机会，但是即使如此，您也不应该让您的警惕。但是要迷路的是有时会发现，不是唱歌吗？确实，这是一个神圣的地方，它具有诸如这个可爱的温暖浴缸之类的奇迹！
SPRINTMASTER_ACCEPT_SHORT,Hoi! Let our mighty contest of shells commence again!,ho！让我们强大的炮弹竞赛再次开始！
GRINDLE_SLAB_MEET,"Hoy! We thought one of them buzzing bullies was sneakin&#8217; up on us, but it&#8217;s just a mangy jailbug!&lt;page&gt;Why you in here, then? Caught thievin&#8217; were you? Greedy, greedy!&lt;hpage&gt;I&#8217;ve stolen nothing. Rather, I suspect the wardens are servants of the Citadel. The cage used in my capture bore similar runes to the one that first brought me to this land.&lt;hpage&gt;Bound in that cage, I&#8217;d have proved a fine gift were they to deliver me to their masters.&lt;page&gt;Pah, there ain&#8217;t nothin&#8217; fine about you, jailbug. We recognised a fellow thief soon as we saw you!&lt;page&gt;Now, don&#8217;t be lingerin&#8217; around here. Those guards&#8217;ll be wanting to pop you back in your cage quick quick!&lt;hpage&gt;They&#8217;ll not get the chance. I will reclaim my belongings and leave this grim place with haste.",哎呀！我们认为其中一个嗡嗡作响的恶霸是Sneakin＆＃8217;在我们身上，但这只是一个狂热的监狱！抓住了Thievin＆＃8217;你是吗？贪婪，贪婪！相反，我怀疑看守是城堡的仆人。我捕获孔中使用的笼子与最初带我到这片土地的符文相似。对你很好，监狱。当我们看到您时，我们很快就认出了一个小偷！在这里。那些守卫会想快速快速地将您弹出回到笼子中！我将收回自己的财产，并匆忙离开这个严峻的地方。
MAPPER_SPAR_DEFEAT,"You recover quickly. Already, my ring-marks have faded from your shell. If you are prepared, let us duel again.",你很快康复。我的戒指已经从你的外壳上褪色了。如果您做好了准备，请让我们再次决斗。
MRMUSH_LOC4,"...Yes, communication is the heart of it. The grandest boasts and the tiniest murmurings all have their meanings...&lt;page&gt;...Your point is well made. Even the flowers have their stories to tell. Light can be cast anywhere...&lt;hpage&gt;I&#8217;ve no desire to interrupt your meditations, Herald, but I am eager to speak with you, if you would listen...&lt;page&gt;...Take note of it all, render it in line, you&#8217;ll be glad that you did. You can take the journey home with you...",...是的，沟通是它的核心。最宏伟的夸张和最微小的杂音都有其含义...＆lt; page＆gt; ...您的观点做得很好。甚至鲜花都有他们的故事要讲。可以在任何地方投射光...你可以带回家旅程...
HUNTER_FAN_COMPLETION_RESULT_2,"Oooh, but the scroll is so heavy with beautiful beasts! Could it be that the works is almost complete? Miss grown-up, you must keep your preyings up. No time for rest!",哦，但是卷轴是如此的重，有美丽的野兽！可能是作品几乎完成了吗？大人小姐，您必须保持猎物。没有时间休息！
GREEN_PRINCE_VERDANIA_ENTRY_MEET,The myth we made... by grace... by blade...&lt;page&gt;All bowed before we princes green...,我们创造的神话... by grace ... by blade ...＆lt; page＆gt;所有人都在我们王子绿色之前鞠躬...
GREEN_PRINCE_VERDANIA_LAKE_REPEAT,So many moments spent simple... joyful... free...,这么多片刻花了简单...快乐...免费...
MAPPER_DUSTPENS_BROKENBENCH,"Do you see? How crass and frail that Citadel&#8217;s machines! This one groans in pain at its very existence.&lt;hpage&gt;Its mechanism is likely jammed. If the gears were unstuck its clamorous complaints would soon cease, and it could become a useful place to rest.&lt;page&gt;A place to rest or no, I desire only for the noise to stop!",你看到了吗？那个城堡的机器多么嘶哑和脆弱！这个人在很痛苦的情况下gro吟着。如果齿轮被拆开，它的爆炸投诉将很快停止，它可能会成为休息的有用场所。
MAPPER_GENERIC_SHELLWOOD,"These root-woven roads show evidence of my master&#8217;s passage. A thrice-crushed bug, gouged wood, score-prints of sharp claws passing. Small signs that only I can read.&lt;page&gt;Though the trail is cold, it eases me to know she is still within this land.",这些根编织的道路显示了我的主人通过的证据。三次刺耳的虫子，挖出的木头，尖锐的爪子的得分印刷。小标志，我只能阅读。
